# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | density n = G_DEG * INT d2k/(2pi)^2 f_c (Kramers degeneracy G_DEG=2)
# target_n=7.000e+12 cm^-2  n=7.242389e+12 cm^-2  dmu=2.057600 eV  inverted
# kx_invA  omega_eV  A_kw
-2.700000e-01 -6.139287e-01 5.463583e-01
-2.550000e-01 -6.139287e-01 5.268335e-01
-2.400000e-01 -6.139287e-01 5.050384e-01
-2.250000e-01 -6.139287e-01 4.809967e-01
-2.100000e-01 -6.139287e-01 4.547901e-01
-1.950000e-01 -6.139287e-01 4.265784e-01
-1.800000e-01 -6.139287e-01 3.966281e-01
-1.650000e-01 -6.139287e-01 3.653260e-01
-1.500000e-01 -6.139287e-01 3.331535e-01
-1.350000e-01 -6.139287e-01 3.005813e-01
-1.200000e-01 -6.139287e-01 2.678011e-01
-1.050000e-01 -6.139287e-01 2.341287e-01
-9.000000e-02 -6.139287e-01 1.971129e-01
-7.500000e-02 -6.139287e-01 1.542265e-01
-6.000000e-02 -6.139287e-01 1.121648e-01
-4.500000e-02 -6.139287e-01 8.286261e-02
-3.000000e-02 -6.139287e-01 6.680156e-02
-1.500000e-02 -6.139287e-01 5.921218e-02
5.551115e-17 -6.139287e-01 5.699377e-02
1.500000e-02 -6.139287e-01 5.921218e-02
3.000000e-02 -6.139287e-01 6.680156e-02
4.500000e-02 -6.139287e-01 8.286261e-02
6.000000e-02 -6.139287e-01 1.121648e-01
7.500000e-02 -6.139287e-01 1.542265e-01
9.000000e-02 -6.139287e-01 1.971129e-01
1.050000e-01 -6.139287e-01 2.341287e-01
1.200000e-01 -6.139287e-01 2.678011e-01
1.350000e-01 -6.139287e-01 3.005813e-01
1.500000e-01 -6.139287e-01 3.331535e-01
1.650000e-01 -6.139287e-01 3.653260e-01
1.800000e-01 -6.139287e-01 3.966281e-01
1.950000e-01 -6.139287e-01 4.265784e-01
2.100000e-01 -6.139287e-01 4.547901e-01
2.250000e-01 -6.139287e-01 4.809967e-01
2.400000e-01 -6.139287e-01 5.050384e-01
2.550000e-01 -6.139287e-01 5.268335e-01
2.700000e-01 -6.139287e-01 5.463583e-01
2.850000e-01 -6.139287e-01 5.636355e-01
3.000000e-01 -6.139287e-01 5.787229e-01
-3.000000e-01 -6.002645e-01 6.259414e-01
-2.850000e-01 -6.002645e-01 6.090128e-01
-2.700000e-01 -6.002645e-01 5.896575e-01
-2.550000e-01 -6.002645e-01 5.678240e-01
-2.400000e-01 -6.002645e-01 5.435025e-01
-2.250000e-01 -6.002645e-01 5.167380e-01
-2.100000e-01 -6.002645e-01 4.876419e-01
-1.950000e-01 -6.002645e-01 4.564146e-01
-1.800000e-01 -6.002645e-01 4.233754e-01
-1.650000e-01 -6.002645e-01 3.889759e-01
-1.500000e-01 -6.002645e-01 3.537698e-01
-1.350000e-01 -6.002645e-01 3.182984e-01
-1.200000e-01 -6.002645e-01 2.828048e-01
-1.050000e-01 -6.002645e-01 2.466083e-01
-9.000000e-02 -6.002645e-01 2.071746e-01
-7.500000e-02 -6.002645e-01 1.618769e-01
-6.000000e-02 -6.002645e-01 1.176707e-01
-4.500000e-02 -6.002645e-01 8.693424e-02
-3.000000e-02 -6.002645e-01 7.009897e-02
-1.500000e-02 -6.002645e-01 6.214696e-02
5.551115e-17 -6.002645e-01 5.982316e-02
1.500000e-02 -6.002645e-01 6.214696e-02
3.000000e-02 -6.002645e-01 7.009897e-02
4.500000e-02 -6.002645e-01 8.693424e-02
6.000000e-02 -6.002645e-01 1.176707e-01
7.500000e-02 -6.002645e-01 1.618769e-01
9.000000e-02 -6.002645e-01 2.071746e-01
1.050000e-01 -6.002645e-01 2.466083e-01
1.200000e-01 -6.002645e-01 2.828048e-01
1.350000e-01 -6.002645e-01 3.182984e-01
1.500000e-01 -6.002645e-01 3.537698e-01
1.650000e-01 -6.002645e-01 3.889759e-01
1.800000e-01 -6.002645e-01 4.233754e-01
1.950000e-01 -6.002645e-01 4.564146e-01
2.100000e-01 -6.002645e-01 4.876419e-01
2.250000e-01 -6.002645e-01 5.167380e-01
2.400000e-01 -6.002645e-01 5.435025e-01
2.550000e-01 -6.002645e-01 5.678240e-01
2.700000e-01 -6.002645e-01 5.896575e-01
2.850000e-01 -6.002645e-01 6.090128e-01
3.000000e-01 -6.002645e-01 6.259414e-01
-3.000000e-01 -5.866002e-01 6.790800e-01
-2.850000e-01 -5.866002e-01 6.600036e-01
-2.700000e-01 -5.866002e-01 6.382291e-01
-2.550000e-01 -5.866002e-01 6.137144e-01
-2.400000e-01 -5.866002e-01 5.864669e-01
-2.250000e-01 -5.866002e-01 5.565585e-01
-2.100000e-01 -5.866002e-01 5.241378e-01
-1.950000e-01 -5.866002e-01 4.894547e-01
-1.800000e-01 -5.866002e-01 4.528911e-01
-1.650000e-01 -5.866002e-01 4.149747e-01
-1.500000e-01 -5.866002e-01 3.763428e-01
-1.350000e-01 -5.866002e-01 3.376166e-01
-1.200000e-01 -5.866002e-01 2.990972e-01
-1.050000e-01 -5.866002e-01 2.601081e-01
-9.000000e-02 -5.866002e-01 2.180263e-01
-7.500000e-02 -5.866002e-01 1.701157e-01
-6.000000e-02 -5.866002e-01 1.236033e-01
-4.500000e-02 -5.866002e-01 9.133005e-02
-3.000000e-02 -5.866002e-01 7.366714e-02
-1.500000e-02 -5.866002e-01 6.532829e-02
5.551115e-17 -5.866002e-01 6.289223e-02
1.500000e-02 -5.866002e-01 6.532829e-02
3.000000e-02 -5.866002e-01 7.366714e-02
4.500000e-02 -5.866002e-01 9.133005e-02
6.000000e-02 -5.866002e-01 1.236033e-01
7.500000e-02 -5.866002e-01 1.701157e-01
9.000000e-02 -5.866002e-01 2.180263e-01
1.050000e-01 -5.866002e-01 2.601081e-01
1.200000e-01 -5.866002e-01 2.990972e-01
1.350000e-01 -5.866002e-01 3.376166e-01
1.500000e-01 -5.866002e-01 3.763428e-01
1.650000e-01 -5.866002e-01 4.149747e-01
1.800000e-01 -5.866002e-01 4.528911e-01
1.950000e-01 -5.866002e-01 4.894547e-01
2.100000e-01 -5.866002e-01 5.241378e-01
2.250000e-01 -5.866002e-01 5.565585e-01
2.400000e-01 -5.866002e-01 5.864669e-01
2.550000e-01 -5.866002e-01 6.137144e-01
2.700000e-01 -5.866002e-01 6.382291e-01
2.850000e-01 -5.866002e-01 6.600036e-01
3.000000e-01 -5.866002e-01 6.790800e-01
-3.000000e-01 -5.729359e-01 7.391510e-01
-2.850000e-01 -5.729359e-01 7.175551e-01
-2.700000e-01 -5.729359e-01 6.929490e-01
-2.550000e-01 -5.729359e-01 6.653037e-01
-2.400000e-01 -5.729359e-01 6.346498e-01
-2.250000e-01 -5.729359e-01 6.010933e-01
-2.100000e-01 -5.729359e-01 5.648294e-01
-1.950000e-01 -5.729359e-01 5.261678e-01
-1.800000e-01 -5.729359e-01 4.855659e-01
-1.650000e-01 -5.729359e-01 4.436404e-01
-1.500000e-01 -5.729359e-01 4.011253e-01
-1.350000e-01 -5.729359e-01 3.587328e-01
-1.200000e-01 -5.729359e-01 3.168287e-01
-1.050000e-01 -5.729359e-01 2.747418e-01
-9.000000e-02 -5.729359e-01 2.297523e-01
-7.500000e-02 -5.729359e-01 1.790048e-01
-6.000000e-02 -5.729359e-01 1.300078e-01
-4.500000e-02 -5.729359e-01 9.608557e-02
-3.000000e-02 -5.729359e-01 7.753687e-02
-1.500000e-02 -5.729359e-01 6.878498e-02
5.551115e-17 -5.729359e-01 6.622925e-02
1.500000e-02 -5.729359e-01 6.878498e-02
3.000000e-02 -5.729359e-01 7.753687e-02
4.500000e-02 -5.729359e-01 9.608557e-02
6.000000e-02 -5.729359e-01 1.300078e-01
7.500000e-02 -5.729359e-01 1.790048e-01
9.000000e-02 -5.729359e-01 2.297523e-01
1.050000e-01 -5.729359e-01 2.747418e-01
1.200000e-01 -5.729359e-01 3.168287e-01
1.350000e-01 -5.729359e-01 3.587328e-01
1.500000e-01 -5.729359e-01 4.011253e-01
1.650000e-01 -5.729359e-01 4.436404e-01
1.800000e-01 -5.729359e-01 4.855659e-01
1.950000e-01 -5.729359e-01 5.261678e-01
2.100000e-01 -5.729359e-01 5.648294e-01
2.250000e-01 -5.729359e-01 6.010933e-01
2.400000e-01 -5.729359e-01 6.346498e-01
2.550000e-01 -5.729359e-01 6.653037e-01
2.700000e-01 -5.729359e-01 6.929490e-01
2.850000e-01 -5.729359e-01 7.175551e-01
3.000000e-01 -5.729359e-01 7.391510e-01
-3.000000e-01 -5.592716e-01 8.073876e-01
-2.850000e-01 -5.592716e-01 7.828185e-01
-2.700000e-01 -5.592716e-01 7.548785e-01
-2.550000e-01 -5.592716e-01 7.235572e-01
-2.400000e-01 -5.592716e-01 6.889157e-01
-2.250000e-01 -5.592716e-01 6.511038e-01
-2.100000e-01 -5.592716e-01 6.103745e-01
-1.950000e-01 -5.592716e-01 5.671109e-01
-1.800000e-01 -5.592716e-01 5.218608e-01
-1.650000e-01 -5.592716e-01 4.753460e-01
-1.500000e-01 -5.592716e-01 4.284122e-01
-1.350000e-01 -5.592716e-01 3.818751e-01
-1.200000e-01 -5.592716e-01 3.361726e-01
-1.050000e-01 -5.592716e-01 2.906389e-01
-9.000000e-02 -5.592716e-01 2.424487e-01
-7.500000e-02 -5.592716e-01 1.886141e-01
-6.000000e-02 -5.592716e-01 1.369357e-01
-4.500000e-02 -5.592716e-01 1.012413e-01
-3.000000e-02 -5.592716e-01 8.174342e-02
-1.500000e-02 -5.592716e-01 7.255015e-02
5.551115e-17 -5.592716e-01 6.986680e-02
1.500000e-02 -5.592716e-01 7.255015e-02
3.000000e-02 -5.592716e-01 8.174342e-02
4.500000e-02 -5.592716e-01 1.012413e-01
6.000000e-02 -5.592716e-01 1.369357e-01
7.500000e-02 -5.592716e-01 1.886141e-01
9.000000e-02 -5.592716e-01 2.424487e-01
1.050000e-01 -5.592716e-01 2.906389e-01
1.200000e-01 -5.592716e-01 3.361726e-01
1.350000e-01 -5.592716e-01 3.818751e-01
1.500000e-01 -5.592716e-01 4.284122e-01
1.650000e-01 -5.592716e-01 4.753460e-01
1.800000e-01 -5.592716e-01 5.218608e-01
1.950000e-01 -5.592716e-01 5.671109e-01
2.100000e-01 -5.592716e-01 6.103745e-01
2.250000e-01 -5.592716e-01 6.511038e-01
2.400000e-01 -5.592716e-01 6.889157e-01
2.550000e-01 -5.592716e-01 7.235572e-01
2.700000e-01 -5.592716e-01 7.548785e-01
2.850000e-01 -5.592716e-01 7.828185e-01
3.000000e-01 -5.592716e-01 8.073876e-01
-3.000000e-01 -5.456073e-01 8.853025e-01
-2.850000e-01 -5.456073e-01 8.572024e-01
-2.700000e-01 -5.456073e-01 8.253127e-01
-2.550000e-01 -5.456073e-01 7.896489e-01
-2.400000e-01 -5.456073e-01 7.503122e-01
-2.250000e-01 -5.456073e-01 7.075084e-01
-2.100000e-01 -5.456073e-01 6.615629e-01
-1.950000e-01 -5.456073e-01 6.129490e-01
-1.800000e-01 -5.456073e-01 5.623232e-01
-1.650000e-01 -5.456073e-01 5.105313e-01
-1.500000e-01 -5.456073e-01 4.585487e-01
-1.350000e-01 -5.456073e-01 4.073084e-01
-1.200000e-01 -5.456073e-01 3.573285e-01
-1.050000e-01 -5.456073e-01 3.079481e-01
-9.000000e-02 -5.456073e-01 2.562248e-01
-7.500000e-02 -5.456073e-01 1.990232e-01
-6.000000e-02 -5.456073e-01 1.444454e-01
-4.500000e-02 -5.456073e-01 1.068437e-01
-3.000000e-02 -5.456073e-01 8.632737e-02
-1.500000e-02 -5.456073e-01 7.666203e-02
5.551115e-17 -5.456073e-01 7.384249e-02
1.500000e-02 -5.456073e-01 7.666203e-02
3.000000e-02 -5.456073e-01 8.632737e-02
4.500000e-02 -5.456073e-01 1.068437e-01
6.000000e-02 -5.456073e-01 1.444454e-01
7.500000e-02 -5.456073e-01 1.990232e-01
9.000000e-02 -5.456073e-01 2.562248e-01
1.050000e-01 -5.456073e-01 3.079481e-01
1.200000e-01 -5.456073e-01 3.573285e-01
1.350000e-01 -5.456073e-01 4.073084e-01
1.500000e-01 -5.456073e-01 4.585487e-01
1.650000e-01 -5.456073e-01 5.105313e-01
1.800000e-01 -5.456073e-01 5.623232e-01
1.950000e-01 -5.456073e-01 6.129490e-01
2.100000e-01 -5.456073e-01 6.615629e-01
2.250000e-01 -5.456073e-01 7.075084e-01
2.400000e-01 -5.456073e-01 7.503122e-01
2.550000e-01 -5.456073e-01 7.896489e-01
2.700000e-01 -5.456073e-01 8.253127e-01
2.850000e-01 -5.456073e-01 8.572024e-01
3.000000e-01 -5.456073e-01 8.853025e-01
-3.000000e-01 -5.319431e-01 9.747648e-01
-2.850000e-01 -5.319431e-01 9.424429e-01
-2.700000e-01 -5.319431e-01 9.058430e-01
-2.550000e-01 -5.319431e-01 8.650163e-01
-2.400000e-01 -5.319431e-01 8.201167e-01
-2.250000e-01 -5.319431e-01 7.714219e-01
-2.100000e-01 -5.319431e-01 7.193483e-01
-1.950000e-01 -5.319431e-01 6.644803e-01
-1.800000e-01 -5.319431e-01 6.076056e-01
-1.650000e-01 -5.319431e-01 5.497171e-01
-1.500000e-01 -5.319431e-01 4.919404e-01
-1.350000e-01 -5.319431e-01 4.353419e-01
-1.200000e-01 -5.319431e-01 3.805279e-01
-1.050000e-01 -5.319431e-01 3.268402e-01
-9.000000e-02 -5.319431e-01 2.712058e-01
-7.500000e-02 -5.319431e-01 2.103230e-01
-6.000000e-02 -5.319431e-01 1.526040e-01
-4.500000e-02 -5.319431e-01 1.129458e-01
-3.000000e-02 -5.319431e-01 9.133554e-02
-1.500000e-02 -5.319431e-01 8.116490e-02
5.551115e-17 -5.319431e-01 7.819999e-02
1.500000e-02 -5.319431e-01 8.116490e-02
3.000000e-02 -5.319431e-01 9.133554e-02
4.500000e-02 -5.319431e-01 1.129458e-01
6.000000e-02 -5.319431e-01 1.526040e-01
7.500000e-02 -5.319431e-01 2.103230e-01
9.000000e-02 -5.319431e-01 2.712058e-01
1.050000e-01 -5.319431e-01 3.268402e-01
1.200000e-01 -5.319431e-01 3.805279e-01
1.350000e-01 -5.319431e-01 4.353419e-01
1.500000e-01 -5.319431e-01 4.919404e-01
1.650000e-01 -5.319431e-01 5.497171e-01
1.800000e-01 -5.319431e-01 6.076056e-01
1.950000e-01 -5.319431e-01 6.644803e-01
2.100000e-01 -5.319431e-01 7.193483e-01
2.250000e-01 -5.319431e-01 7.714219e-01
2.400000e-01 -5.319431e-01 8.201167e-01
2.550000e-01 -5.319431e-01 8.650163e-01
2.700000e-01 -5.319431e-01 9.058430e-01
2.850000e-01 -5.319431e-01 9.424429e-01
3.000000e-01 -5.319431e-01 9.747648e-01
-3.000000e-01 -5.182788e-01 1.078103e+00
-2.850000e-01 -5.182788e-01 1.040696e+00
-2.700000e-01 -5.182788e-01 9.984396e-01
-2.550000e-01 -5.182788e-01 9.514324e-01
-2.400000e-01 -5.182788e-01 8.998982e-01
-2.250000e-01 -5.182788e-01 8.442071e-01
-2.100000e-01 -5.182788e-01 7.848902e-01
-1.950000e-01 -5.182788e-01 7.226693e-01
-1.800000e-01 -5.182788e-01 6.584914e-01
-1.650000e-01 -5.182788e-01 5.935239e-01
-1.500000e-01 -5.182788e-01 5.290670e-01
-1.350000e-01 -5.182788e-01 4.663381e-01
-1.200000e-01 -5.182788e-01 4.060398e-01
-1.050000e-01 -5.182788e-01 3.475124e-01
-9.000000e-02 -5.182788e-01 2.875351e-01
-7.500000e-02 -5.182788e-01 2.226175e-01
-6.000000e-02 -5.182788e-01 1.614880e-01
-4.500000e-02 -5.182788e-01 1.196092e-01
-3.000000e-02 -5.182788e-01 9.682217e-02
-1.500000e-02 -5.182788e-01 8.611032e-02
5.551115e-17 -5.182788e-01 8.299019e-02
1.500000e-02 -5.182788e-01 8.611032e-02
3.000000e-02 -5.182788e-01 9.682217e-02
4.500000e-02 -5.182788e-01 1.196092e-01
6.000000e-02 -5.182788e-01 1.614880e-01
7.500000e-02 -5.182788e-01 2.226175e-01
9.000000e-02 -5.182788e-01 2.875351e-01
1.050000e-01 -5.182788e-01 3.475124e-01
1.200000e-01 -5.182788e-01 4.060398e-01
1.350000e-01 -5.182788e-01 4.663381e-01
1.500000e-01 -5.182788e-01 5.290670e-01
1.650000e-01 -5.182788e-01 5.935239e-01
1.800000e-01 -5.182788e-01 6.584914e-01
1.950000e-01 -5.182788e-01 7.226693e-01
2.100000e-01 -5.182788e-01 7.848902e-01
2.250000e-01 -5.182788e-01 8.442071e-01
2.400000e-01 -5.182788e-01 8.998982e-01
2.550000e-01 -5.182788e-01 9.514324e-01
2.700000e-01 -5.182788e-01 9.984396e-01
2.850000e-01 -5.182788e-01 1.040696e+00
3.000000e-01 -5.182788e-01 1.078103e+00
-3.000000e-01 -5.046145e-01 1.198238e+00
-2.850000e-01 -5.046145e-01 1.154662e+00
-2.700000e-01 -5.046145e-01 1.105561e+00
-2.550000e-01 -5.046145e-01 1.051101e+00
-2.400000e-01 -5.046145e-01 9.915981e-01
-2.250000e-01 -5.046145e-01 9.275415e-01
-2.100000e-01 -5.046145e-01 8.596077e-01
-1.950000e-01 -5.046145e-01 7.886890e-01
-1.800000e-01 -5.046145e-01 7.159263e-01
-1.650000e-01 -5.046145e-01 6.426951e-01
-1.500000e-01 -5.046145e-01 5.704983e-01
-1.350000e-01 -5.046145e-01 5.007240e-01
-1.200000e-01 -5.046145e-01 4.341783e-01
-1.050000e-01 -5.046145e-01 3.701934e-01
-9.000000e-02 -5.046145e-01 3.053783e-01
-7.500000e-02 -5.046145e-01 2.360261e-01
-6.000000e-02 -5.046145e-01 1.711859e-01
-4.500000e-02 -5.046145e-01 1.269046e-01
-3.000000e-02 -5.046145e-01 1.028504e-01
-1.500000e-02 -5.046145e-01 9.155854e-02
5.551115e-17 -5.046145e-01 8.827267e-02
1.500000e-02 -5.046145e-01 9.155854e-02
3.000000e-02 -5.046145e-01 1.028504e-01
4.500000e-02 -5.046145e-01 1.269046e-01
6.000000e-02 -5.046145e-01 1.711859e-01
7.500000e-02 -5.046145e-01 2.360261e-01
9.000000e-02 -5.046145e-01 3.053783e-01
1.050000e-01 -5.046145e-01 3.701934e-01
1.200000e-01 -5.046145e-01 4.341783e-01
1.350000e-01 -5.046145e-01 5.007240e-01
1.500000e-01 -5.046145e-01 5.704983e-01
1.650000e-01 -5.046145e-01 6.426951e-01
1.800000e-01 -5.046145e-01 7.159263e-01
1.950000e-01 -5.046145e-01 7.886890e-01
2.100000e-01 -5.046145e-01 8.596077e-01
2.250000e-01 -5.046145e-01 9.275415e-01
2.400000e-01 -5.046145e-01 9.915981e-01
2.550000e-01 -5.046145e-01 1.051101e+00
2.700000e-01 -5.046145e-01 1.105561e+00
2.850000e-01 -5.046145e-01 1.154662e+00
3.000000e-01 -5.046145e-01 1.198238e+00
-3.000000e-01 -4.909502e-01 1.338871e+00
-2.850000e-01 -4.909502e-01 1.287747e+00
-2.700000e-01 -4.909502e-01 1.230299e+00
-2.550000e-01 -4.909502e-01 1.166784e+00
-2.400000e-01 -4.909502e-01 1.097638e+00
-2.250000e-01 -4.909502e-01 1.023506e+00
-2.100000e-01 -4.909502e-01 9.452504e-01
-1.950000e-01 -4.909502e-01 8.639757e-01
-1.800000e-01 -4.909502e-01 7.810599e-01
-1.650000e-01 -4.909502e-01 6.981268e-01
-1.500000e-01 -4.909502e-01 6.169153e-01
-1.350000e-01 -4.909502e-01 5.390053e-01
-1.200000e-01 -4.909502e-01 4.653124e-01
-1.050000e-01 -4.909502e-01 3.951494e-01
-9.000000e-02 -4.909502e-01 3.249268e-01
-7.500000e-02 -4.909502e-01 2.506867e-01
-6.000000e-02 -4.909502e-01 1.817997e-01
-4.500000e-02 -4.909502e-01 1.349147e-01
-3.000000e-02 -4.909502e-01 1.094940e-01
-1.500000e-02 -4.909502e-01 9.758029e-02
5.551115e-17 -4.909502e-01 9.411752e-02
1.500000e-02 -4.909502e-01 9.758029e-02
3.000000e-02 -4.909502e-01 1.094940e-01
4.500000e-02 -4.909502e-01 1.349147e-01
6.000000e-02 -4.909502e-01 1.817997e-01
7.500000e-02 -4.909502e-01 2.506867e-01
9.000000e-02 -4.909502e-01 3.249268e-01
1.050000e-01 -4.909502e-01 3.951494e-01
1.200000e-01 -4.909502e-01 4.653124e-01
1.350000e-01 -4.909502e-01 5.390053e-01
1.500000e-01 -4.909502e-01 6.169153e-01
1.650000e-01 -4.909502e-01 6.981268e-01
1.800000e-01 -4.909502e-01 7.810599e-01
1.950000e-01 -4.909502e-01 8.639757e-01
2.100000e-01 -4.909502e-01 9.452504e-01
2.250000e-01 -4.909502e-01 1.023506e+00
2.400000e-01 -4.909502e-01 1.097638e+00
2.550000e-01 -4.909502e-01 1.166784e+00
2.700000e-01 -4.909502e-01 1.230299e+00
2.850000e-01 -4.909502e-01 1.287747e+00
3.000000e-01 -4.909502e-01 1.338871e+00
-3.000000e-01 -4.772859e-01 1.504726e+00
-2.850000e-01 -4.772859e-01 1.444290e+00
-2.700000e-01 -4.772859e-01 1.376578e+00
-2.550000e-01 -4.772859e-01 1.301968e+00
-2.400000e-01 -4.772859e-01 1.221061e+00
-2.250000e-01 -4.772859e-01 1.134703e+00
-2.100000e-01 -4.772859e-01 1.043992e+00
-1.950000e-01 -4.772859e-01 9.503011e-01
-1.800000e-01 -4.772859e-01 8.552987e-01
-1.650000e-01 -4.772859e-01 7.609059e-01
-1.500000e-01 -4.772859e-01 6.691364e-01
-1.350000e-01 -4.772859e-01 5.817840e-01
-1.200000e-01 -4.772859e-01 4.998769e-01
-1.050000e-01 -4.772859e-01 4.226914e-01
-9.000000e-02 -4.772859e-01 3.464027e-01
-7.500000e-02 -4.772859e-01 2.667588e-01
-6.000000e-02 -4.772859e-01 1.934479e-01
-4.500000e-02 -4.772859e-01 1.437354e-01
-3.000000e-02 -4.772859e-01 1.168397e-01
-1.500000e-02 -4.772859e-01 1.042591e-01
5.551115e-17 -4.772859e-01 1.006076e-01
1.500000e-02 -4.772859e-01 1.042591e-01
3.000000e-02 -4.772859e-01 1.168397e-01
4.500000e-02 -4.772859e-01 1.437354e-01
6.000000e-02 -4.772859e-01 1.934479e-01
7.500000e-02 -4.772859e-01 2.667588e-01
9.000000e-02 -4.772859e-01 3.464027e-01
1.050000e-01 -4.772859e-01 4.226914e-01
1.200000e-01 -4.772859e-01 4.998769e-01
1.350000e-01 -4.772859e-01 5.817840e-01
1.500000e-01 -4.772859e-01 6.691364e-01
1.650000e-01 -4.772859e-01 7.609059e-01
1.800000e-01 -4.772859e-01 8.552987e-01
1.950000e-01 -4.772859e-01 9.503011e-01
2.100000e-01 -4.772859e-01 1.043992e+00
2.250000e-01 -4.772859e-01 1.134703e+00
2.400000e-01 -4.772859e-01 1.221061e+00
2.550000e-01 -4.772859e-01 1.301968e+00
2.700000e-01 -4.772859e-01 1.376578e+00
2.850000e-01 -4.772859e-01 1.444290e+00
3.000000e-01 -4.772859e-01 1.504726e+00
-3.000000e-01 -4.636217e-01 1.701884e+00
-2.850000e-01 -4.636217e-01 1.629859e+00
-2.700000e-01 -4.636217e-01 1.549416e+00
-2.550000e-01 -4.636217e-01 1.461100e+00
-2.400000e-01 -4.636217e-01 1.365728e+00
-2.250000e-01 -4.636217e-01 1.264412e+00
-2.100000e-01 -4.636217e-01 1.158555e+00
-1.950000e-01 -4.636217e-01 1.049867e+00
-1.800000e-01 -4.636217e-01 9.403765e-01
-1.650000e-01 -4.636217e-01 8.323603e-01
-1.500000e-01 -4.636217e-01 7.281514e-01
-1.350000e-01 -4.636217e-01 6.297809e-01
-1.200000e-01 -4.636217e-01 5.383876e-01
-1.050000e-01 -4.636217e-01 4.531850e-01
-9.000000e-02 -4.636217e-01 3.700653e-01
-7.500000e-02 -4.636217e-01 2.844281e-01
-6.000000e-02 -4.636217e-01 2.062683e-01
-4.500000e-02 -4.636217e-01 1.534797e-01
-3.000000e-02 -4.636217e-01 1.249897e-01
-1.500000e-02 -4.636217e-01 1.116940e-01
5.551115e-17 -4.636217e-01 1.078414e-01
1.500000e-02 -4.636217e-01 1.116940e-01
3.000000e-02 -4.636217e-01 1.249897e-01
4.500000e-02 -4.636217e-01 1.534797e-01
6.000000e-02 -4.636217e-01 2.062683e-01
7.500000e-02 -4.636217e-01 2.844281e-01
9.000000e-02 -4.636217e-01 3.700653e-01
1.050000e-01 -4.636217e-01 4.531850e-01
1.200000e-01 -4.636217e-01 5.383876e-01
1.350000e-01 -4.636217e-01 6.297809e-01
1.500000e-01 -4.636217e-01 7.281514e-01
1.650000e-01 -4.636217e-01 8.323603e-01
1.800000e-01 -4.636217e-01 9.403765e-01
1.950000e-01 -4.636217e-01 1.049867e+00
2.100000e-01 -4.636217e-01 1.158555e+00
2.250000e-01 -4.636217e-01 1.264412e+00
2.400000e-01 -4.636217e-01 1.365728e+00
2.550000e-01 -4.636217e-01 1.461100e+00
2.700000e-01 -4.636217e-01 1.549416e+00
2.850000e-01 -4.636217e-01 1.629859e+00
3.000000e-01 -4.636217e-01 1.701884e+00
-3.000000e-01 -4.499574e-01 1.938241e+00
-2.850000e-01 -4.499574e-01 1.851665e+00
-2.700000e-01 -4.499574e-01 1.755290e+00
