# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | density n = G_DEG * INT d2k/(2pi)^2 f_c (Kramers degeneracy G_DEG=2)
# target_n=1.000e+13 cm^-2  n=1.025981e+13 cm^-2  dmu=2.087600 eV  inverted
# kx_invA  omega_eV  A_kw
1.500000e-02 -5.866002e-01 5.118370e-02
3.000000e-02 -5.866002e-01 5.596812e-02
4.500000e-02 -5.866002e-01 6.635992e-02
6.000000e-02 -5.866002e-01 8.727951e-02
7.500000e-02 -5.866002e-01 1.259847e-01
9.000000e-02 -5.866002e-01 1.806515e-01
1.050000e-01 -5.866002e-01 2.337957e-01
1.200000e-01 -5.866002e-01 2.792123e-01
1.350000e-01 -5.866002e-01 3.209362e-01
1.500000e-01 -5.866002e-01 3.615093e-01
1.650000e-01 -5.866002e-01 4.014356e-01
1.800000e-01 -5.866002e-01 4.404002e-01
1.950000e-01 -5.866002e-01 4.778815e-01
2.100000e-01 -5.866002e-01 5.133920e-01
2.250000e-01 -5.866002e-01 5.465528e-01
2.400000e-01 -5.866002e-01 5.770955e-01
2.550000e-01 -5.866002e-01 6.048476e-01
2.700000e-01 -5.866002e-01 6.297224e-01
2.850000e-01 -5.866002e-01 6.517046e-01
3.000000e-01 -5.866002e-01 6.708286e-01
-3.000000e-01 -5.729359e-01 7.298094e-01
-2.850000e-01 -5.729359e-01 7.081757e-01
-2.700000e-01 -5.729359e-01 6.833540e-01
-2.550000e-01 -5.729359e-01 6.553258e-01
-2.400000e-01 -5.729359e-01 6.241322e-01
-2.250000e-01 -5.729359e-01 5.898982e-01
-2.100000e-01 -5.729359e-01 5.528482e-01
-1.950000e-01 -5.729359e-01 5.133154e-01
-1.800000e-01 -5.729359e-01 4.717572e-01
-1.650000e-01 -5.729359e-01 4.287510e-01
-1.500000e-01 -5.729359e-01 3.849116e-01
-1.350000e-01 -5.729359e-01 3.406340e-01
-1.200000e-01 -5.729359e-01 2.954469e-01
-1.050000e-01 -5.729359e-01 2.467379e-01
-9.000000e-02 -5.729359e-01 1.903197e-01
-7.500000e-02 -5.729359e-01 1.326604e-01
-6.000000e-02 -5.729359e-01 9.194154e-02
-4.500000e-02 -5.729359e-01 6.995750e-02
-3.000000e-02 -5.729359e-01 5.904921e-02
-1.500000e-02 -5.729359e-01 5.403430e-02
5.551115e-17 -5.729359e-01 5.257885e-02
1.500000e-02 -5.729359e-01 5.403430e-02
3.000000e-02 -5.729359e-01 5.904921e-02
4.500000e-02 -5.729359e-01 6.995750e-02
6.000000e-02 -5.729359e-01 9.194154e-02
7.500000e-02 -5.729359e-01 1.326604e-01
9.000000e-02 -5.729359e-01 1.903197e-01
1.050000e-01 -5.729359e-01 2.467379e-01
1.200000e-01 -5.729359e-01 2.954469e-01
1.350000e-01 -5.729359e-01 3.406340e-01
1.500000e-01 -5.729359e-01 3.849116e-01
1.650000e-01 -5.729359e-01 4.287510e-01
1.800000e-01 -5.729359e-01 4.717572e-01
1.950000e-01 -5.729359e-01 5.133154e-01
2.100000e-01 -5.729359e-01 5.528482e-01
2.250000e-01 -5.729359e-01 5.898982e-01
2.400000e-01 -5.729359e-01 6.241322e-01
2.550000e-01 -5.729359e-01 6.553258e-01
2.700000e-01 -5.729359e-01 6.833540e-01
2.850000e-01 -5.729359e-01 7.081757e-01
3.000000e-01 -5.729359e-01 7.298094e-01
-3.000000e-01 -5.592716e-01 7.967589e-01
-2.850000e-01 -5.592716e-01 7.721663e-01
-2.700000e-01 -5.592716e-01 7.440048e-01
-2.550000e-01 -5.592716e-01 7.122777e-01
-2.400000e-01 -5.592716e-01 6.770601e-01
-2.250000e-01 -5.592716e-01 6.385257e-01
-2.100000e-01 -5.592716e-01 5.969630e-01
-1.950000e-01 -5.592716e-01 5.527849e-01
-1.800000e-01 -5.592716e-01 5.065427e-01
-1.650000e-01 -5.592716e-01 4.589196e-01
-1.500000e-01 -5.592716e-01 4.106388e-01
-1.350000e-01 -5.592716e-01 3.621868e-01
-1.200000e-01 -5.592716e-01 3.131302e-01
-1.050000e-01 -5.592716e-01 2.607820e-01
-9.000000e-02 -5.592716e-01 2.007895e-01
-7.500000e-02 -5.592716e-01 1.398941e-01
-6.000000e-02 -5.592716e-01 9.700858e-02
-4.500000e-02 -5.592716e-01 7.388369e-02
-3.000000e-02 -5.592716e-01 6.242497e-02
-1.500000e-02 -5.592716e-01 5.716633e-02
5.551115e-17 -5.592716e-01 5.564224e-02
1.500000e-02 -5.592716e-01 5.716633e-02
3.000000e-02 -5.592716e-01 6.242497e-02
4.500000e-02 -5.592716e-01 7.388369e-02
6.000000e-02 -5.592716e-01 9.700858e-02
7.500000e-02 -5.592716e-01 1.398941e-01
9.000000e-02 -5.592716e-01 2.007895e-01
1.050000e-01 -5.592716e-01 2.607820e-01
1.200000e-01 -5.592716e-01 3.131302e-01
1.350000e-01 -5.592716e-01 3.621868e-01
1.500000e-01 -5.592716e-01 4.106388e-01
1.650000e-01 -5.592716e-01 4.589196e-01
1.800000e-01 -5.592716e-01 5.065427e-01
1.950000e-01 -5.592716e-01 5.527849e-01
2.100000e-01 -5.592716e-01 5.969630e-01
2.250000e-01 -5.592716e-01 6.385257e-01
2.400000e-01 -5.592716e-01 6.770601e-01
2.550000e-01 -5.592716e-01 7.122777e-01
2.700000e-01 -5.592716e-01 7.440048e-01
2.850000e-01 -5.592716e-01 7.721663e-01
3.000000e-01 -5.592716e-01 7.967589e-01
-3.000000e-01 -5.456073e-01 8.731447e-01
-2.850000e-01 -5.456073e-01 8.450416e-01
-2.700000e-01 -5.456073e-01 8.129275e-01
-2.550000e-01 -5.456073e-01 7.768356e-01
-2.400000e-01 -5.456073e-01 7.368855e-01
-2.250000e-01 -5.456073e-01 6.933131e-01
-2.100000e-01 -5.456073e-01 6.464869e-01
-1.950000e-01 -5.456073e-01 5.969171e-01
-1.800000e-01 -5.456073e-01 5.452679e-01
-1.650000e-01 -5.456073e-01 4.923477e-01
-1.500000e-01 -5.456073e-01 4.390057e-01
-1.350000e-01 -5.456073e-01 3.858324e-01
-1.200000e-01 -5.456073e-01 3.324385e-01
-1.050000e-01 -5.456073e-01 2.760559e-01
-9.000000e-02 -5.456073e-01 2.121515e-01
-7.500000e-02 -5.456073e-01 1.477497e-01
-6.000000e-02 -5.456073e-01 1.025291e-01
-4.500000e-02 -5.456073e-01 7.818014e-02
-3.000000e-02 -5.456073e-01 6.613476e-02
-1.500000e-02 -5.456073e-01 6.061870e-02
5.551115e-17 -5.456073e-01 5.902267e-02
1.500000e-02 -5.456073e-01 6.061870e-02
3.000000e-02 -5.456073e-01 6.613476e-02
4.500000e-02 -5.456073e-01 7.818014e-02
6.000000e-02 -5.456073e-01 1.025291e-01
7.500000e-02 -5.456073e-01 1.477497e-01
9.000000e-02 -5.456073e-01 2.121515e-01
1.050000e-01 -5.456073e-01 2.760559e-01
1.200000e-01 -5.456073e-01 3.324385e-01
1.350000e-01 -5.456073e-01 3.858324e-01
1.500000e-01 -5.456073e-01 4.390057e-01
1.650000e-01 -5.456073e-01 4.923477e-01
1.800000e-01 -5.456073e-01 5.452679e-01
1.950000e-01 -5.456073e-01 5.969171e-01
2.100000e-01 -5.456073e-01 6.464869e-01
2.250000e-01 -5.456073e-01 6.933131e-01
2.400000e-01 -5.456073e-01 7.368855e-01
2.550000e-01 -5.456073e-01 7.768356e-01
2.700000e-01 -5.456073e-01 8.129275e-01
2.850000e-01 -5.456073e-01 8.450416e-01
3.000000e-01 -5.456073e-01 8.731447e-01
-3.000000e-01 -5.319431e-01 9.607781e-01
-2.850000e-01 -5.319431e-01 9.284820e-01
-2.700000e-01 -5.319431e-01 8.916594e-01
-2.550000e-01 -5.319431e-01 8.503842e-01
-2.400000e-01 -5.319431e-01 8.048342e-01
-2.250000e-01 -5.319431e-01 7.553246e-01
-2.100000e-01 -5.319431e-01 7.023245e-01
-1.950000e-01 -5.319431e-01 6.464632e-01
-1.800000e-01 -5.319431e-01 5.885415e-01
-1.650000e-01 -5.319431e-01 5.295159e-01
-1.500000e-01 -5.319431e-01 4.703816e-01
-1.350000e-01 -5.319431e-01 4.118481e-01
-1.200000e-01 -5.319431e-01 3.535751e-01
-1.050000e-01 -5.319431e-01 2.927062e-01
-9.000000e-02 -5.319431e-01 2.245094e-01
-7.500000e-02 -5.319431e-01 1.563003e-01
-6.000000e-02 -5.319431e-01 1.085590e-01
-4.500000e-02 -5.319431e-01 8.289526e-02
-3.000000e-02 -5.319431e-01 7.022465e-02
-1.500000e-02 -5.319431e-01 6.443725e-02
5.551115e-17 -5.319431e-01 6.276610e-02
1.500000e-02 -5.319431e-01 6.443725e-02
3.000000e-02 -5.319431e-01 7.022465e-02
4.500000e-02 -5.319431e-01 8.289526e-02
6.000000e-02 -5.319431e-01 1.085590e-01
7.500000e-02 -5.319431e-01 1.563003e-01
9.000000e-02 -5.319431e-01 2.245094e-01
1.050000e-01 -5.319431e-01 2.927062e-01
1.200000e-01 -5.319431e-01 3.535751e-01
1.350000e-01 -5.319431e-01 4.118481e-01
1.500000e-01 -5.319431e-01 4.703816e-01
1.650000e-01 -5.319431e-01 5.295159e-01
1.800000e-01 -5.319431e-01 5.885415e-01
1.950000e-01 -5.319431e-01 6.464632e-01
2.100000e-01 -5.319431e-01 7.023245e-01
2.250000e-01 -5.319431e-01 7.553246e-01
2.400000e-01 -5.319431e-01 8.048342e-01
2.550000e-01 -5.319431e-01 8.503842e-01
2.700000e-01 -5.319431e-01 8.916594e-01
2.850000e-01 -5.319431e-01 9.284820e-01
3.000000e-01 -5.319431e-01 9.607781e-01
-3.000000e-01 -5.182788e-01 1.061912e+00
-2.850000e-01 -5.182788e-01 1.024572e+00
-2.700000e-01 -5.182788e-01 9.821016e-01
-2.550000e-01 -5.182788e-01 9.346291e-01
-2.400000e-01 -5.182788e-01 8.824093e-01
-2.250000e-01 -5.182788e-01 8.258591e-01
-2.100000e-01 -5.182788e-01 7.655736e-01
-1.950000e-01 -5.182788e-01 7.023294e-01
-1.800000e-01 -5.182788e-01 6.370924e-01
-1.650000e-01 -5.182788e-01 5.709949e-01
-1.500000e-01 -5.182788e-01 5.052017e-01
-1.350000e-01 -5.182788e-01 4.405576e-01
-1.200000e-01 -5.182788e-01 3.767761e-01
-1.050000e-01 -5.182788e-01 3.109020e-01
-9.000000e-02 -5.182788e-01 2.379825e-01
-7.500000e-02 -5.182788e-01 1.656302e-01
-6.000000e-02 -5.182788e-01 1.151631e-01
-4.500000e-02 -5.182788e-01 8.808559e-02
-3.000000e-02 -5.182788e-01 7.474885e-02
-1.500000e-02 -5.182788e-01 6.867622e-02
5.551115e-17 -5.182788e-01 6.692700e-02
1.500000e-02 -5.182788e-01 6.867622e-02
3.000000e-02 -5.182788e-01 7.474885e-02
4.500000e-02 -5.182788e-01 8.808559e-02
6.000000e-02 -5.182788e-01 1.151631e-01
7.500000e-02 -5.182788e-01 1.656302e-01
9.000000e-02 -5.182788e-01 2.379825e-01
1.050000e-01 -5.182788e-01 3.109020e-01
1.200000e-01 -5.182788e-01 3.767761e-01
1.350000e-01 -5.182788e-01 4.405576e-01
1.500000e-01 -5.182788e-01 5.052017e-01
1.650000e-01 -5.182788e-01 5.709949e-01
1.800000e-01 -5.182788e-01 6.370924e-01
1.950000e-01 -5.182788e-01 7.023294e-01
2.100000e-01 -5.182788e-01 7.655736e-01
2.250000e-01 -5.182788e-01 8.258591e-01
2.400000e-01 -5.182788e-01 8.824093e-01
2.550000e-01 -5.182788e-01 9.346291e-01
2.700000e-01 -5.182788e-01 9.821016e-01
2.850000e-01 -5.182788e-01 1.024572e+00
3.000000e-01 -5.182788e-01 1.061912e+00
-3.000000e-01 -5.046145e-01 1.179372e+00
-2.850000e-01 -5.046145e-01 1.135919e+00
-2.700000e-01 -5.046145e-01 1.086623e+00
-2.550000e-01 -5.046145e-01 1.031687e+00
-2.400000e-01 -5.046145e-01 9.714680e-01
-2.250000e-01 -5.046145e-01 9.065125e-01
-2.100000e-01 -5.046145e-01 8.375751e-01
-1.950000e-01 -5.046145e-01 7.656149e-01
-1.800000e-01 -5.046145e-01 6.917984e-01
-1.650000e-01 -5.046145e-01 6.174667e-01
-1.500000e-01 -5.046145e-01 5.439819e-01
-1.350000e-01 -5.046145e-01 4.723414e-01
-1.200000e-01 -5.046145e-01 4.023163e-01
-1.050000e-01 -5.046145e-01 3.308389e-01
-9.000000e-02 -5.046145e-01 2.527079e-01
-7.500000e-02 -5.046145e-01 1.758366e-01
-6.000000e-02 -5.046145e-01 1.224165e-01
-4.500000e-02 -5.046145e-01 9.381740e-02
-3.000000e-02 -5.046145e-01 7.977153e-02
-1.500000e-02 -5.046145e-01 7.340016e-02
5.551115e-17 -5.046145e-01 7.157037e-02
1.500000e-02 -5.046145e-01 7.340016e-02
3.000000e-02 -5.046145e-01 7.977153e-02
4.500000e-02 -5.046145e-01 9.381740e-02
6.000000e-02 -5.046145e-01 1.224165e-01
7.500000e-02 -5.046145e-01 1.758366e-01
9.000000e-02 -5.046145e-01 2.527079e-01
1.050000e-01 -5.046145e-01 3.308389e-01
1.200000e-01 -5.046145e-01 4.023163e-01
1.350000e-01 -5.046145e-01 4.723414e-01
1.500000e-01 -5.046145e-01 5.439819e-01
1.650000e-01 -5.046145e-01 6.174667e-01
1.800000e-01 -5.046145e-01 6.917984e-01
1.950000e-01 -5.046145e-01 7.656149e-01
2.100000e-01 -5.046145e-01 8.375751e-01
2.250000e-01 -5.046145e-01 9.065125e-01
2.400000e-01 -5.046145e-01 9.714680e-01
2.550000e-01 -5.046145e-01 1.031687e+00
2.700000e-01 -5.046145e-01 1.086623e+00
2.850000e-01 -5.046145e-01 1.135919e+00
3.000000e-01 -5.046145e-01 1.179372e+00
-3.000000e-01 -4.909502e-01 1.316731e+00
-2.850000e-01 -4.909502e-01 1.265808e+00
-2.700000e-01 -4.909502e-01 1.208199e+00
-2.550000e-01 -4.909502e-01 1.144208e+00
-2.400000e-01 -4.909502e-01 1.074323e+00
-2.250000e-01 -4.909502e-01 9.992612e-01
-2.100000e-01 -4.909502e-01 9.199793e-01
-1.950000e-01 -4.909502e-01 8.376631e-01
-1.800000e-01 -4.909502e-01 7.537237e-01
-1.650000e-01 -4.909502e-01 6.697512e-01
-1.500000e-01 -4.909502e-01 5.873366e-01
-1.350000e-01 -4.909502e-01 5.076485e-01
-1.200000e-01 -4.909502e-01 4.305174e-01
-1.050000e-01 -4.909502e-01 3.527442e-01
-9.000000e-02 -4.909502e-01 2.688446e-01
-7.500000e-02 -4.909502e-01 1.870323e-01
-6.000000e-02 -4.909502e-01 1.304071e-01
-4.500000e-02 -4.909502e-01 1.001689e-01
-3.000000e-02 -4.909502e-01 8.536894e-02
-1.500000e-02 -4.909502e-01 7.868631e-02
5.551115e-17 -4.909502e-01 7.677414e-02
1.500000e-02 -4.909502e-01 7.868631e-02
3.000000e-02 -4.909502e-01 8.536894e-02
4.500000e-02 -4.909502e-01 1.001689e-01
6.000000e-02 -4.909502e-01 1.304071e-01
7.500000e-02 -4.909502e-01 1.870323e-01
9.000000e-02 -4.909502e-01 2.688446e-01
1.050000e-01 -4.909502e-01 3.527442e-01
1.200000e-01 -4.909502e-01 4.305174e-01
1.350000e-01 -4.909502e-01 5.076485e-01
1.500000e-01 -4.909502e-01 5.873366e-01
1.650000e-01 -4.909502e-01 6.697512e-01
1.800000e-01 -4.909502e-01 7.537237e-01
1.950000e-01 -4.909502e-01 8.376631e-01
2.100000e-01 -4.909502e-01 9.199793e-01
2.250000e-01 -4.909502e-01 9.992612e-01
2.400000e-01 -4.909502e-01 1.074323e+00
2.550000e-01 -4.909502e-01 1.144208e+00
2.700000e-01 -4.909502e-01 1.208199e+00
2.850000e-01 -4.909502e-01 1.265808e+00
3.000000e-01 -4.909502e-01 1.316731e+00
-3.000000e-01 -4.772859e-01 1.478543e+00
-2.850000e-01 -4.772859e-01 1.418417e+00
-2.700000e-01 -4.772859e-01 1.350600e+00
-2.550000e-01 -4.772859e-01 1.275531e+00
-2.400000e-01 -4.772859e-01 1.193876e+00
-2.250000e-01 -4.772859e-01 1.106572e+00
-2.100000e-01 -4.772859e-01 1.014832e+00
-1.950000e-01 -4.772859e-01 9.201269e-01
-1.800000e-01 -4.772859e-01 8.241672e-01
-1.650000e-01 -4.772859e-01 7.288400e-01
-1.500000e-01 -4.772859e-01 6.360018e-01
-1.350000e-01 -4.772859e-01 5.470116e-01
-1.200000e-01 -4.772859e-01 4.617575e-01
-1.050000e-01 -4.772859e-01 3.768827e-01
-9.000000e-02 -4.772859e-01 2.865772e-01
-7.500000e-02 -4.772859e-01 1.993484e-01
-6.000000e-02 -4.772859e-01 1.392379e-01
-4.500000e-02 -4.772859e-01 1.072325e-01
-3.000000e-02 -4.772859e-01 9.163231e-02
-1.500000e-02 -4.772859e-01 8.462766e-02
5.551115e-17 -4.772859e-01 8.263237e-02
1.500000e-02 -4.772859e-01 8.462766e-02
3.000000e-02 -4.772859e-01 9.163231e-02
4.500000e-02 -4.772859e-01 1.072325e-01
6.000000e-02 -4.772859e-01 1.392379e-01
7.500000e-02 -4.772859e-01 1.993484e-01
9.000000e-02 -4.772859e-01 2.865772e-01
1.050000e-01 -4.772859e-01 3.768827e-01
1.200000e-01 -4.772859e-01 4.617575e-01
1.350000e-01 -4.772859e-01 5.470116e-01
1.500000e-01 -4.772859e-01 6.360018e-01
1.650000e-01 -4.772859e-01 7.288400e-01
1.800000e-01 -4.772859e-01 8.241672e-01
1.950000e-01 -4.772859e-01 9.201269e-01
2.100000e-01 -4.772859e-01 1.014832e+00
2.250000e-01 -4.772859e-01 1.106572e+00
2.400000e-01 -4.772859e-01 1.193876e+00
2.550000e-01 -4.772859e-01 1.275531e+00
2.700000e-01 -4.772859e-01 1.350600e+00
2.850000e-01 -4.772859e-01 1.418417e+00
3.000000e-01 -4.772859e-01 1.478543e+00
-3.000000e-01 -4.636217e-01 1.670667e+00
-2.850000e-01 -4.636217e-01 1.599103e+00
-2.700000e-01 -4.636217e-01 1.518641e+00
-2.550000e-01 -4.636217e-01 1.429907e+00
-2.400000e-01 -4.636217e-01 1.333800e+00
-2.250000e-01 -4.636217e-01 1.231546e+00
-2.100000e-01 -4.636217e-01 1.124689e+00
-1.950000e-01 -4.636217e-01 1.015056e+00
-1.800000e-01 -4.636217e-01 9.047255e-01
-1.650000e-01 -4.636217e-01 7.959408e-01
-1.500000e-01 -4.636217e-01 6.908650e-01
-1.350000e-01 -4.636217e-01 5.910666e-01
-1.200000e-01 -4.636217e-01 4.964833e-01
-1.050000e-01 -4.636217e-01 4.035653e-01
-9.000000e-02 -4.636217e-01 3.061212e-01
-7.500000e-02 -4.636217e-01 2.129385e-01
-6.000000e-02 -4.636217e-01 1.490305e-01
-4.500000e-02 -4.636217e-01 1.151187e-01
-3.000000e-02 -4.636217e-01 9.867141e-02
-1.500000e-02 -4.636217e-01 9.133691e-02
5.551115e-17 -4.636217e-01 8.925933e-02
1.500000e-02 -4.636217e-01 9.133691e-02
3.000000e-02 -4.636217e-01 9.867141e-02
4.500000e-02 -4.636217e-01 1.151187e-01
6.000000e-02 -4.636217e-01 1.490305e-01
7.500000e-02 -4.636217e-01 2.129385e-01
9.000000e-02 -4.636217e-01 3.061212e-01
1.050000e-01 -4.636217e-01 4.035653e-01
1.200000e-01 -4.636217e-01 4.964833e-01
1.350000e-01 -4.636217e-01 5.910666e-01
1.500000e-01 -4.636217e-01 6.908650e-01
1.650000e-01 -4.636217e-01 7.959408e-01
1.800000e-01 -4.636217e-01 9.047255e-01
1.950000e-01 -4.636217e-01 1.015056e+00
2.100000e-01 -4.636217e-01 1.124689e+00
2.250000e-01 -4.636217e-01 1.231546e+00
2.400000e-01 -4.636217e-01 1.333800e+00
2.550000e-01 -4.636217e-01 1.429907e+00
2.700000e-01 -4.636217e-01 1.518641e+00
2.850000e-01 -4.636217e-01 1.599103e+00
3.000000e-01 -4.636217e-01 1.670667e+00
-3.000000e-01 -4.499574e-01 1.900700e+00
-2.850000e-01 -4.499574e-01 1.814792e+00
-2.700000e-01 -4.499574e-01 1.718530e+00
