# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | density n = G_DEG * INT d2k/(2pi)^2 f_c (Kramers degeneracy G_DEG=2)
# target_n=6.000e+11 cm^-2  n=6.123266e+11 cm^-2  dmu=1.996600 eV  BEC
# kx_invA  omega_eV  A_kw
4.500000e-02 -6.002645e-01 1.986102e-01
6.000000e-02 -6.002645e-01 2.172087e-01
7.500000e-02 -6.002645e-01 2.381118e-01
9.000000e-02 -6.002645e-01 2.618913e-01
1.050000e-01 -6.002645e-01 2.886927e-01
1.200000e-01 -6.002645e-01 3.181800e-01
1.350000e-01 -6.002645e-01 3.496848e-01
1.500000e-01 -6.002645e-01 3.823631e-01
1.650000e-01 -6.002645e-01 4.153339e-01
1.800000e-01 -6.002645e-01 4.477894e-01
1.950000e-01 -6.002645e-01 4.790649e-01
2.100000e-01 -6.002645e-01 5.086681e-01
2.250000e-01 -6.002645e-01 5.362749e-01
2.400000e-01 -6.002645e-01 5.617063e-01
2.550000e-01 -6.002645e-01 5.848961e-01
2.700000e-01 -6.002645e-01 6.058591e-01
2.850000e-01 -6.002645e-01 6.246628e-01
3.000000e-01 -6.002645e-01 6.414070e-01
-3.000000e-01 -5.866002e-01 6.965274e-01
-2.850000e-01 -5.866002e-01 6.776316e-01
-2.700000e-01 -5.866002e-01 6.564456e-01
-2.550000e-01 -5.866002e-01 6.328699e-01
-2.400000e-01 -5.866002e-01 6.068438e-01
-2.250000e-01 -5.866002e-01 5.783687e-01
-2.100000e-01 -5.866002e-01 5.475389e-01
-1.950000e-01 -5.866002e-01 5.145763e-01
-1.800000e-01 -5.866002e-01 4.798637e-01
-1.650000e-01 -5.866002e-01 4.439679e-01
-1.500000e-01 -5.866002e-01 4.076396e-01
-1.350000e-01 -5.866002e-01 3.717768e-01
-1.200000e-01 -5.866002e-01 3.373443e-01
-1.050000e-01 -5.866002e-01 3.052523e-01
-9.000000e-02 -5.866002e-01 2.762081e-01
-7.500000e-02 -5.866002e-01 2.505544e-01
-6.000000e-02 -5.866002e-01 2.281183e-01
-4.500000e-02 -5.866002e-01 2.082765e-01
-3.000000e-02 -5.866002e-01 1.908905e-01
-1.500000e-02 -5.866002e-01 1.779866e-01
5.551115e-17 -5.866002e-01 1.731092e-01
1.500000e-02 -5.866002e-01 1.779866e-01
3.000000e-02 -5.866002e-01 1.908905e-01
4.500000e-02 -5.866002e-01 2.082765e-01
6.000000e-02 -5.866002e-01 2.281183e-01
7.500000e-02 -5.866002e-01 2.505544e-01
9.000000e-02 -5.866002e-01 2.762081e-01
1.050000e-01 -5.866002e-01 3.052523e-01
1.200000e-01 -5.866002e-01 3.373443e-01
1.350000e-01 -5.866002e-01 3.717768e-01
1.500000e-01 -5.866002e-01 4.076396e-01
1.650000e-01 -5.866002e-01 4.439679e-01
1.800000e-01 -5.866002e-01 4.798637e-01
1.950000e-01 -5.866002e-01 5.145763e-01
2.100000e-01 -5.866002e-01 5.475389e-01
2.250000e-01 -5.866002e-01 5.783687e-01
2.400000e-01 -5.866002e-01 6.068438e-01
2.550000e-01 -5.866002e-01 6.328699e-01
2.700000e-01 -5.866002e-01 6.564456e-01
2.850000e-01 -5.866002e-01 6.776316e-01
3.000000e-01 -5.866002e-01 6.965274e-01
-3.000000e-01 -5.729359e-01 7.589271e-01
-2.850000e-01 -5.729359e-01 7.375026e-01
-2.700000e-01 -5.729359e-01 7.135227e-01
-2.550000e-01 -5.729359e-01 6.868902e-01
-2.400000e-01 -5.729359e-01 6.575547e-01
-2.250000e-01 -5.729359e-01 6.255390e-01
-2.100000e-01 -5.729359e-01 5.909729e-01
-1.950000e-01 -5.729359e-01 5.541307e-01
-1.800000e-01 -5.729359e-01 5.154658e-01
-1.650000e-01 -5.729359e-01 4.756322e-01
-1.500000e-01 -5.729359e-01 4.354799e-01
-1.350000e-01 -5.729359e-01 3.960093e-01
-1.200000e-01 -5.729359e-01 3.582781e-01
-1.050000e-01 -5.729359e-01 3.232672e-01
-9.000000e-02 -5.729359e-01 2.917234e-01
-7.500000e-02 -5.729359e-01 2.639922e-01
-6.000000e-02 -5.729359e-01 2.398668e-01
-4.500000e-02 -5.729359e-01 2.186635e-01
-3.000000e-02 -5.729359e-01 2.002030e-01
-1.500000e-02 -5.729359e-01 1.865659e-01
5.551115e-17 -5.729359e-01 1.814226e-01
1.500000e-02 -5.729359e-01 1.865659e-01
3.000000e-02 -5.729359e-01 2.002030e-01
4.500000e-02 -5.729359e-01 2.186635e-01
6.000000e-02 -5.729359e-01 2.398668e-01
7.500000e-02 -5.729359e-01 2.639922e-01
9.000000e-02 -5.729359e-01 2.917234e-01
1.050000e-01 -5.729359e-01 3.232672e-01
1.200000e-01 -5.729359e-01 3.582781e-01
1.350000e-01 -5.729359e-01 3.960093e-01
1.500000e-01 -5.729359e-01 4.354799e-01
1.650000e-01 -5.729359e-01 4.756322e-01
1.800000e-01 -5.729359e-01 5.154658e-01
1.950000e-01 -5.729359e-01 5.541307e-01
2.100000e-01 -5.729359e-01 5.909729e-01
2.250000e-01 -5.729359e-01 6.255390e-01
2.400000e-01 -5.729359e-01 6.575547e-01
2.550000e-01 -5.729359e-01 6.868902e-01
2.700000e-01 -5.729359e-01 7.135227e-01
2.850000e-01 -5.729359e-01 7.375026e-01
3.000000e-01 -5.729359e-01 7.589271e-01
-3.000000e-01 -5.592716e-01 8.299167e-01
-2.850000e-01 -5.592716e-01 8.055023e-01
-2.700000e-01 -5.592716e-01 7.782263e-01
-2.550000e-01 -5.592716e-01 7.479964e-01
-2.400000e-01 -5.592716e-01 7.147775e-01
-2.250000e-01 -5.592716e-01 6.786208e-01
-2.100000e-01 -5.592716e-01 6.397008e-01
-1.950000e-01 -5.592716e-01 5.983561e-01
-1.800000e-01 -5.592716e-01 5.551248e-01
-1.650000e-01 -5.592716e-01 5.107640e-01
-1.500000e-01 -5.592716e-01 4.662387e-01
-1.350000e-01 -5.592716e-01 4.226651e-01
-1.200000e-01 -5.592716e-01 3.812037e-01
-1.050000e-01 -5.592716e-01 3.429114e-01
-9.000000e-02 -5.592716e-01 3.085738e-01
-7.500000e-02 -5.592716e-01 2.785337e-01
-6.000000e-02 -5.592716e-01 2.525418e-01
-4.500000e-02 -5.592716e-01 2.298441e-01
-3.000000e-02 -5.592716e-01 2.102127e-01
-1.500000e-02 -5.592716e-01 1.957808e-01
5.551115e-17 -5.592716e-01 1.903503e-01
1.500000e-02 -5.592716e-01 1.957808e-01
3.000000e-02 -5.592716e-01 2.102127e-01
4.500000e-02 -5.592716e-01 2.298441e-01
6.000000e-02 -5.592716e-01 2.525418e-01
7.500000e-02 -5.592716e-01 2.785337e-01
9.000000e-02 -5.592716e-01 3.085738e-01
1.050000e-01 -5.592716e-01 3.429114e-01
1.200000e-01 -5.592716e-01 3.812037e-01
1.350000e-01 -5.592716e-01 4.226651e-01
1.500000e-01 -5.592716e-01 4.662387e-01
1.650000e-01 -5.592716e-01 5.107640e-01
1.800000e-01 -5.592716e-01 5.551248e-01
1.950000e-01 -5.592716e-01 5.983561e-01
2.100000e-01 -5.592716e-01 6.397008e-01
2.250000e-01 -5.592716e-01 6.786208e-01
2.400000e-01 -5.592716e-01 7.147775e-01
2.550000e-01 -5.592716e-01 7.479964e-01
2.700000e-01 -5.592716e-01 7.782263e-01
2.850000e-01 -5.592716e-01 8.055023e-01
3.000000e-01 -5.592716e-01 8.299167e-01
-3.000000e-01 -5.456073e-01 9.111073e-01
-2.850000e-01 -5.456073e-01 8.831347e-01
-2.700000e-01 -5.456073e-01 8.519452e-01
-2.550000e-01 -5.456073e-01 8.174558e-01
-2.400000e-01 -5.456073e-01 7.796529e-01
-2.250000e-01 -5.456073e-01 7.386247e-01
-2.100000e-01 -5.456073e-01 6.946028e-01
-1.950000e-01 -5.456073e-01 6.480049e-01
-1.800000e-01 -5.456073e-01 5.994714e-01
-1.650000e-01 -5.456073e-01 5.498813e-01
-1.500000e-01 -5.456073e-01 5.003331e-01
-1.350000e-01 -5.456073e-01 4.520744e-01
-1.200000e-01 -5.456073e-01 4.063796e-01
-1.050000e-01 -5.456073e-01 3.643858e-01
-9.000000e-02 -5.456073e-01 3.269155e-01
-7.500000e-02 -5.456073e-01 2.943020e-01
-6.000000e-02 -5.456073e-01 2.662426e-01
-4.500000e-02 -5.456073e-01 2.419010e-01
-3.000000e-02 -5.456073e-01 2.209905e-01
-1.500000e-02 -5.456073e-01 2.056955e-01
5.551115e-17 -5.456073e-01 1.999541e-01
1.500000e-02 -5.456073e-01 2.056955e-01
3.000000e-02 -5.456073e-01 2.209905e-01
4.500000e-02 -5.456073e-01 2.419010e-01
6.000000e-02 -5.456073e-01 2.662426e-01
7.500000e-02 -5.456073e-01 2.943020e-01
9.000000e-02 -5.456073e-01 3.269155e-01
1.050000e-01 -5.456073e-01 3.643858e-01
1.200000e-01 -5.456073e-01 4.063796e-01
1.350000e-01 -5.456073e-01 4.520744e-01
1.500000e-01 -5.456073e-01 5.003331e-01
1.650000e-01 -5.456073e-01 5.498813e-01
1.800000e-01 -5.456073e-01 5.994714e-01
1.950000e-01 -5.456073e-01 6.480049e-01
2.100000e-01 -5.456073e-01 6.946028e-01
2.250000e-01 -5.456073e-01 7.386247e-01
2.400000e-01 -5.456073e-01 7.796529e-01
2.550000e-01 -5.456073e-01 8.174558e-01
2.700000e-01 -5.456073e-01 8.519452e-01
2.850000e-01 -5.456073e-01 8.831347e-01
3.000000e-01 -5.456073e-01 9.111073e-01
-3.000000e-01 -5.319431e-01 1.004494e+00
-2.850000e-01 -5.319431e-01 9.722580e-01
-2.700000e-01 -5.319431e-01 9.363906e-01
-2.550000e-01 -5.319431e-01 8.968244e-01
-2.400000e-01 -5.319431e-01 8.535756e-01
-2.250000e-01 -5.319431e-01 8.067814e-01
-2.100000e-01 -5.319431e-01 7.567457e-01
-1.950000e-01 -5.319431e-01 7.039843e-01
-1.800000e-01 -5.319431e-01 6.492614e-01
-1.650000e-01 -5.319431e-01 5.936010e-01
-1.500000e-01 -5.319431e-01 5.382565e-01
-1.350000e-01 -5.319431e-01 4.846252e-01
-1.200000e-01 -5.319431e-01 4.341067e-01
-1.050000e-01 -5.319431e-01 3.879225e-01
-9.000000e-02 -5.319431e-01 3.469284e-01
-7.500000e-02 -5.319431e-01 3.114382e-01
-6.000000e-02 -5.319431e-01 2.810824e-01
-4.500000e-02 -5.319431e-01 2.549274e-01
-3.000000e-02 -5.319431e-01 2.326166e-01
-1.500000e-02 -5.319431e-01 2.163825e-01
5.551115e-17 -5.319431e-01 2.103036e-01
1.500000e-02 -5.319431e-01 2.163825e-01
3.000000e-02 -5.319431e-01 2.326166e-01
4.500000e-02 -5.319431e-01 2.549274e-01
6.000000e-02 -5.319431e-01 2.810824e-01
7.500000e-02 -5.319431e-01 3.114382e-01
9.000000e-02 -5.319431e-01 3.469284e-01
1.050000e-01 -5.319431e-01 3.879225e-01
1.200000e-01 -5.319431e-01 4.341067e-01
1.350000e-01 -5.319431e-01 4.846252e-01
1.500000e-01 -5.319431e-01 5.382565e-01
1.650000e-01 -5.319431e-01 5.936010e-01
1.800000e-01 -5.319431e-01 6.492614e-01
1.950000e-01 -5.319431e-01 7.039843e-01
2.100000e-01 -5.319431e-01 7.567457e-01
2.250000e-01 -5.319431e-01 8.067814e-01
2.400000e-01 -5.319431e-01 8.535756e-01
2.550000e-01 -5.319431e-01 8.968244e-01
2.700000e-01 -5.319431e-01 9.363906e-01
2.850000e-01 -5.319431e-01 9.722580e-01
3.000000e-01 -5.319431e-01 1.004494e+00
-3.000000e-01 -5.182788e-01 1.112569e+00
-2.850000e-01 -5.182788e-01 1.075186e+00
-2.700000e-01 -5.182788e-01 1.033687e+00
-2.550000e-01 -5.182788e-01 9.880270e-01
-2.400000e-01 -5.182788e-01 9.382644e-01
-2.250000e-01 -5.182788e-01 8.846007e-01
-2.100000e-01 -5.182788e-01 8.274316e-01
-1.950000e-01 -5.182788e-01 7.673951e-01
-1.800000e-01 -5.182788e-01 7.054064e-01
-1.650000e-01 -5.182788e-01 6.426617e-01
-1.500000e-01 -5.182788e-01 5.805955e-01
-1.350000e-01 -5.182788e-01 5.207750e-01
-1.200000e-01 -5.182788e-01 4.647375e-01
-1.050000e-01 -5.182788e-01 4.137916e-01
-9.000000e-02 -5.182788e-01 3.688199e-01
-7.500000e-02 -5.182788e-01 3.301037e-01
-6.000000e-02 -5.182788e-01 2.971898e-01
-4.500000e-02 -5.182788e-01 2.690296e-01
-3.000000e-02 -5.182788e-01 2.451819e-01
-1.500000e-02 -5.182788e-01 2.279234e-01
5.551115e-17 -5.182788e-01 2.214776e-01
1.500000e-02 -5.182788e-01 2.279234e-01
3.000000e-02 -5.182788e-01 2.451819e-01
4.500000e-02 -5.182788e-01 2.690296e-01
6.000000e-02 -5.182788e-01 2.971898e-01
7.500000e-02 -5.182788e-01 3.301037e-01
9.000000e-02 -5.182788e-01 3.688199e-01
1.050000e-01 -5.182788e-01 4.137916e-01
1.200000e-01 -5.182788e-01 4.647375e-01
1.350000e-01 -5.182788e-01 5.207750e-01
1.500000e-01 -5.182788e-01 5.805955e-01
1.650000e-01 -5.182788e-01 6.426617e-01
1.800000e-01 -5.182788e-01 7.054064e-01
1.950000e-01 -5.182788e-01 7.673951e-01
2.100000e-01 -5.182788e-01 8.274316e-01
2.250000e-01 -5.182788e-01 8.846007e-01
2.400000e-01 -5.182788e-01 9.382644e-01
2.550000e-01 -5.182788e-01 9.880270e-01
2.700000e-01 -5.182788e-01 1.033687e+00
2.850000e-01 -5.182788e-01 1.075186e+00
3.000000e-01 -5.182788e-01 1.112569e+00
-3.000000e-01 -5.046145e-01 1.238466e+00
-2.850000e-01 -5.046145e-01 1.194822e+00
-2.700000e-01 -5.046145e-01 1.146491e+00
-2.550000e-01 -5.046145e-01 1.093463e+00
-2.400000e-01 -5.046145e-01 1.035853e+00
-2.250000e-01 -5.046145e-01 9.739478e-01
-2.100000e-01 -5.046145e-01 9.082606e-01
-1.950000e-01 -5.046145e-01 8.395824e-01
-1.800000e-01 -5.046145e-01 7.690123e-01
-1.650000e-01 -5.046145e-01 6.979534e-01
-1.500000e-01 -5.046145e-01 6.280514e-01
-1.350000e-01 -5.046145e-01 5.610668e-01
-1.200000e-01 -5.046145e-01 4.986869e-01
-1.050000e-01 -5.046145e-01 4.423081e-01
-9.000000e-02 -5.046145e-01 3.928302e-01
-7.500000e-02 -5.046145e-01 3.504845e-01
-6.000000e-02 -5.046145e-01 3.147124e-01
-4.500000e-02 -5.046145e-01 2.843283e-01
-3.000000e-02 -5.046145e-01 2.587896e-01
-1.500000e-02 -5.046145e-01 2.404112e-01
5.551115e-17 -5.046145e-01 2.335658e-01
1.500000e-02 -5.046145e-01 2.404112e-01
3.000000e-02 -5.046145e-01 2.587896e-01
4.500000e-02 -5.046145e-01 2.843283e-01
6.000000e-02 -5.046145e-01 3.147124e-01
7.500000e-02 -5.046145e-01 3.504845e-01
9.000000e-02 -5.046145e-01 3.928302e-01
1.050000e-01 -5.046145e-01 4.423081e-01
1.200000e-01 -5.046145e-01 4.986869e-01
1.350000e-01 -5.046145e-01 5.610668e-01
1.500000e-01 -5.046145e-01 6.280514e-01
1.650000e-01 -5.046145e-01 6.979534e-01
1.800000e-01 -5.046145e-01 7.690123e-01
1.950000e-01 -5.046145e-01 8.395824e-01
2.100000e-01 -5.046145e-01 9.082606e-01
2.250000e-01 -5.046145e-01 9.739478e-01
2.400000e-01 -5.046145e-01 1.035853e+00
2.550000e-01 -5.046145e-01 1.093463e+00
2.700000e-01 -5.046145e-01 1.146491e+00
2.850000e-01 -5.046145e-01 1.194822e+00
3.000000e-01 -5.046145e-01 1.238466e+00
-3.000000e-01 -4.909502e-01 1.386165e+00
-2.850000e-01 -4.909502e-01 1.334841e+00
-2.700000e-01 -4.909502e-01 1.278156e+00
-2.550000e-01 -4.909502e-01 1.216149e+00
-2.400000e-01 -4.909502e-01 1.149012e+00
-2.250000e-01 -4.909502e-01 1.077146e+00
-2.100000e-01 -4.909502e-01 1.001214e+00
-1.950000e-01 -4.909502e-01 9.222009e-01
-1.800000e-01 -4.909502e-01 8.414309e-01
-1.650000e-01 -4.909502e-01 7.605554e-01
-1.500000e-01 -4.909502e-01 6.814678e-01
-1.350000e-01 -4.909502e-01 6.061478e-01
-1.200000e-01 -4.909502e-01 5.364450e-01
-1.050000e-01 -4.909502e-01 4.738414e-01
-9.000000e-02 -4.909502e-01 4.192388e-01
-7.500000e-02 -4.909502e-01 3.727952e-01
-6.000000e-02 -4.909502e-01 3.338194e-01
-4.500000e-02 -4.909502e-01 3.009619e-01
-3.000000e-02 -4.909502e-01 2.735577e-01
-1.500000e-02 -4.909502e-01 2.539518e-01
5.551115e-17 -4.909502e-01 2.466699e-01
1.500000e-02 -4.909502e-01 2.539518e-01
3.000000e-02 -4.909502e-01 2.735577e-01
4.500000e-02 -4.909502e-01 3.009619e-01
6.000000e-02 -4.909502e-01 3.338194e-01
7.500000e-02 -4.909502e-01 3.727952e-01
9.000000e-02 -4.909502e-01 4.192388e-01
1.050000e-01 -4.909502e-01 4.738414e-01
1.200000e-01 -4.909502e-01 5.364450e-01
1.350000e-01 -4.909502e-01 6.061478e-01
1.500000e-01 -4.909502e-01 6.814678e-01
1.650000e-01 -4.909502e-01 7.605554e-01
1.800000e-01 -4.909502e-01 8.414309e-01
1.950000e-01 -4.909502e-01 9.222009e-01
2.100000e-01 -4.909502e-01 1.001214e+00
2.250000e-01 -4.909502e-01 1.077146e+00
2.400000e-01 -4.909502e-01 1.149012e+00
2.550000e-01 -4.909502e-01 1.216149e+00
2.700000e-01 -4.909502e-01 1.278156e+00
2.850000e-01 -4.909502e-01 1.334841e+00
3.000000e-01 -4.909502e-01 1.386165e+00
-3.000000e-01 -4.772859e-01 1.560759e+00
-2.850000e-01 -4.772859e-01 1.499936e+00
-2.700000e-01 -4.772859e-01 1.432948e+00
-2.550000e-01 -4.772859e-01 1.359906e+00
-2.400000e-01 -4.772859e-01 1.281111e+00
-2.250000e-01 -4.772859e-01 1.197110e+00
-2.100000e-01 -4.772859e-01 1.108766e+00
-1.950000e-01 -4.772859e-01 1.017302e+00
-1.800000e-01 -4.772859e-01 9.243255e-01
-1.650000e-01 -4.772859e-01 8.317854e-01
-1.500000e-01 -4.772859e-01 7.418659e-01
-1.350000e-01 -4.772859e-01 6.567946e-01
-1.200000e-01 -4.772859e-01 5.785949e-01
-1.050000e-01 -4.772859e-01 5.088268e-01
-9.000000e-02 -4.772859e-01 4.483724e-01
-7.500000e-02 -4.772859e-01 3.972850e-01
-6.000000e-02 -4.772859e-01 3.547061e-01
-4.500000e-02 -4.772859e-01 3.190891e-01
-3.000000e-02 -4.772859e-01 2.896207e-01
-1.500000e-02 -4.772859e-01 2.686661e-01
5.551115e-17 -4.772859e-01 2.609062e-01
1.500000e-02 -4.772859e-01 2.686661e-01
3.000000e-02 -4.772859e-01 2.896207e-01
4.500000e-02 -4.772859e-01 3.190891e-01
6.000000e-02 -4.772859e-01 3.547061e-01
7.500000e-02 -4.772859e-01 3.972850e-01
9.000000e-02 -4.772859e-01 4.483724e-01
1.050000e-01 -4.772859e-01 5.088268e-01
1.200000e-01 -4.772859e-01 5.785949e-01
1.350000e-01 -4.772859e-01 6.567946e-01
1.500000e-01 -4.772859e-01 7.418659e-01
1.650000e-01 -4.772859e-01 8.317854e-01
1.800000e-01 -4.772859e-01 9.243255e-01
1.950000e-01 -4.772859e-01 1.017302e+00
2.100000e-01 -4.772859e-01 1.108766e+00
2.250000e-01 -4.772859e-01 1.197110e+00
2.400000e-01 -4.772859e-01 1.281111e+00
2.550000e-01 -4.772859e-01 1.359906e+00
2.700000e-01 -4.772859e-01 1.432948e+00
2.850000e-01 -4.772859e-01 1.499936e+00
3.000000e-01 -4.772859e-01 1.560759e+00
-3.000000e-01 -4.636217e-01 1.768823e+00
-2.850000e-01 -4.636217e-01 1.696144e+00
-2.700000e-01 -4.636217e-01 1.616340e+00
-2.550000e-01 -4.636217e-01 1.529621e+00
-2.400000e-01 -4.636217e-01 1.436436e+00
-2.250000e-01 -4.636217e-01 1.337532e+00
-2.100000e-01 -4.636217e-01 1.234026e+00
-1.950000e-01 -4.636217e-01 1.127451e+00
-1.800000e-01 -4.636217e-01 1.019759e+00
-1.650000e-01 -4.636217e-01 9.132636e-01
-1.500000e-01 -4.636217e-01 8.104898e-01
-1.350000e-01 -4.636217e-01 7.139447e-01
-1.200000e-01 -4.636217e-01 6.258332e-01
-1.050000e-01 -4.636217e-01 5.477797e-01
-9.000000e-02 -4.636217e-01 4.806143e-01
-7.500000e-02 -4.636217e-01 4.242439e-01
-6.000000e-02 -4.636217e-01 3.775982e-01
-4.500000e-02 -4.636217e-01 3.388924e-01
-3.000000e-02 -4.636217e-01 3.071333e-01
-1.500000e-02 -4.636217e-01 2.846927e-01
5.551115e-17 -4.636217e-01 2.764082e-01
1.500000e-02 -4.636217e-01 2.846927e-01
3.000000e-02 -4.636217e-01 3.071333e-01
4.500000e-02 -4.636217e-01 3.388924e-01
6.000000e-02 -4.636217e-01 3.775982e-01
7.500000e-02 -4.636217e-01 4.242439e-01
9.000000e-02 -4.636217e-01 4.806143e-01
1.050000e-01 -4.636217e-01 5.477797e-01
1.200000e-01 -4.636217e-01 6.258332e-01
1.350000e-01 -4.636217e-01 7.139447e-01
1.500000e-01 -4.636217e-01 8.104898e-01
1.650000e-01 -4.636217e-01 9.132636e-01
1.800000e-01 -4.636217e-01 1.019759e+00
1.950000e-01 -4.636217e-01 1.127451e+00
2.100000e-01 -4.636217e-01 1.234026e+00
2.250000e-01 -4.636217e-01 1.337532e+00
2.400000e-01 -4.636217e-01 1.436436e+00
2.550000e-01 -4.636217e-01 1.529621e+00
2.700000e-01 -4.636217e-01 1.616340e+00
2.850000e-01 -4.636217e-01 1.696144e+00
3.000000e-01 -4.636217e-01 1.768823e+00
-3.000000e-01 -4.499574e-01 2.018911e+00
-2.850000e-01 -4.499574e-01 1.931304e+00
-2.700000e-01 -4.499574e-01 1.835413e+00
