# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | density n = G_DEG * INT d2k/(2pi)^2 f_c (Kramers degeneracy G_DEG=2)
# target_n=2.000e+11 cm^-2  n=3.086852e+11 cm^-2  dmu=1.994100 eV  BEC
# kx_invA  omega_eV  A_kw
1.800000e-01 -6.139287e-01 4.198039e-01
1.950000e-01 -6.139287e-01 4.480038e-01
2.100000e-01 -6.139287e-01 4.746162e-01
2.250000e-01 -6.139287e-01 4.993665e-01
2.400000e-01 -6.139287e-01 5.221108e-01
2.550000e-01 -6.139287e-01 5.428065e-01
2.700000e-01 -6.139287e-01 5.614826e-01
2.850000e-01 -6.139287e-01 5.782144e-01
3.000000e-01 -6.139287e-01 5.931050e-01
-3.000000e-01 -6.002645e-01 6.420958e-01
-2.850000e-01 -6.002645e-01 6.253643e-01
-2.700000e-01 -6.002645e-01 6.065922e-01
-2.550000e-01 -6.002645e-01 5.856744e-01
-2.400000e-01 -6.002645e-01 5.625392e-01
-2.250000e-01 -6.002645e-01 5.371695e-01
-2.100000e-01 -6.002645e-01 5.096299e-01
-1.950000e-01 -6.002645e-01 4.800990e-01
-1.800000e-01 -6.002645e-01 4.489009e-01
-1.650000e-01 -6.002645e-01 4.165290e-01
-1.500000e-01 -6.002645e-01 3.836508e-01
-1.350000e-01 -6.002645e-01 3.510811e-01
-1.200000e-01 -6.002645e-01 3.197154e-01
-1.050000e-01 -6.002645e-01 2.904284e-01
-9.000000e-02 -6.002645e-01 2.639547e-01
-7.500000e-02 -6.002645e-01 2.407716e-01
-6.000000e-02 -6.002645e-01 2.210045e-01
-4.500000e-02 -6.002645e-01 2.044316e-01
-3.000000e-02 -6.002645e-01 1.908865e-01
-1.500000e-02 -6.002645e-01 1.812526e-01
5.551115e-17 -6.002645e-01 1.776338e-01
1.500000e-02 -6.002645e-01 1.812526e-01
3.000000e-02 -6.002645e-01 1.908865e-01
4.500000e-02 -6.002645e-01 2.044316e-01
6.000000e-02 -6.002645e-01 2.210045e-01
7.500000e-02 -6.002645e-01 2.407716e-01
9.000000e-02 -6.002645e-01 2.639547e-01
1.050000e-01 -6.002645e-01 2.904284e-01
1.200000e-01 -6.002645e-01 3.197154e-01
1.350000e-01 -6.002645e-01 3.510811e-01
1.500000e-01 -6.002645e-01 3.836508e-01
1.650000e-01 -6.002645e-01 4.165290e-01
1.800000e-01 -6.002645e-01 4.489009e-01
1.950000e-01 -6.002645e-01 4.800990e-01
2.100000e-01 -6.002645e-01 5.096299e-01
2.250000e-01 -6.002645e-01 5.371695e-01
2.400000e-01 -6.002645e-01 5.625392e-01
2.550000e-01 -6.002645e-01 5.856744e-01
2.700000e-01 -6.002645e-01 6.065922e-01
2.850000e-01 -6.002645e-01 6.253643e-01
3.000000e-01 -6.002645e-01 6.420958e-01
-3.000000e-01 -5.866002e-01 6.973051e-01
-2.850000e-01 -5.866002e-01 6.784224e-01
-2.700000e-01 -5.866002e-01 6.572705e-01
-2.550000e-01 -5.866002e-01 6.337439e-01
-2.400000e-01 -5.866002e-01 6.077770e-01
-2.250000e-01 -5.866002e-01 5.793684e-01
-2.100000e-01 -5.866002e-01 5.486106e-01
-1.950000e-01 -5.866002e-01 5.157248e-01
-1.800000e-01 -5.866002e-01 4.810936e-01
-1.650000e-01 -5.866002e-01 4.452849e-01
-1.500000e-01 -5.866002e-01 4.090524e-01
-1.350000e-01 -5.866002e-01 3.733011e-01
-1.200000e-01 -5.866002e-01 3.390112e-01
-1.050000e-01 -5.866002e-01 3.071248e-01
-9.000000e-02 -5.866002e-01 2.784184e-01
-7.500000e-02 -5.866002e-01 2.533816e-01
-6.000000e-02 -5.866002e-01 2.321234e-01
-4.500000e-02 -5.866002e-01 2.143846e-01
-3.000000e-02 -5.866002e-01 1.999627e-01
-1.500000e-02 -5.866002e-01 1.897522e-01
5.551115e-17 -5.866002e-01 1.859264e-01
1.500000e-02 -5.866002e-01 1.897522e-01
3.000000e-02 -5.866002e-01 1.999627e-01
4.500000e-02 -5.866002e-01 2.143846e-01
6.000000e-02 -5.866002e-01 2.321234e-01
7.500000e-02 -5.866002e-01 2.533816e-01
9.000000e-02 -5.866002e-01 2.784184e-01
1.050000e-01 -5.866002e-01 3.071248e-01
1.200000e-01 -5.866002e-01 3.390112e-01
1.350000e-01 -5.866002e-01 3.733011e-01
1.500000e-01 -5.866002e-01 4.090524e-01
1.650000e-01 -5.866002e-01 4.452849e-01
1.800000e-01 -5.866002e-01 4.810936e-01
1.950000e-01 -5.866002e-01 5.157248e-01
2.100000e-01 -5.866002e-01 5.486106e-01
2.250000e-01 -5.866002e-01 5.793684e-01
2.400000e-01 -5.866002e-01 6.077770e-01
2.550000e-01 -5.866002e-01 6.337439e-01
2.700000e-01 -5.866002e-01 6.572705e-01
2.850000e-01 -5.866002e-01 6.784224e-01
3.000000e-01 -5.866002e-01 6.973051e-01
-3.000000e-01 -5.729359e-01 7.598093e-01
-2.850000e-01 -5.729359e-01 7.383982e-01
-2.700000e-01 -5.729359e-01 7.144552e-01
-2.550000e-01 -5.729359e-01 6.878760e-01
-2.400000e-01 -5.729359e-01 6.586047e-01
-2.250000e-01 -5.729359e-01 6.266608e-01
-2.100000e-01 -5.729359e-01 5.921718e-01
-1.950000e-01 -5.729359e-01 5.554110e-01
-1.800000e-01 -5.729359e-01 5.168315e-01
-1.650000e-01 -5.729359e-01 4.770883e-01
-1.500000e-01 -5.729359e-01 4.370346e-01
-1.350000e-01 -5.729359e-01 3.976779e-01
-1.200000e-01 -5.729359e-01 3.600921e-01
-1.050000e-01 -5.729359e-01 3.252917e-01
-9.000000e-02 -5.729359e-01 2.940957e-01
-7.500000e-02 -5.729359e-01 2.670023e-01
-6.000000e-02 -5.729359e-01 2.440983e-01
-4.500000e-02 -5.729359e-01 2.250792e-01
-3.000000e-02 -5.729359e-01 2.096996e-01
-1.500000e-02 -5.729359e-01 1.988625e-01
5.551115e-17 -5.729359e-01 1.948125e-01
1.500000e-02 -5.729359e-01 1.988625e-01
3.000000e-02 -5.729359e-01 2.096996e-01
4.500000e-02 -5.729359e-01 2.250792e-01
6.000000e-02 -5.729359e-01 2.440983e-01
7.500000e-02 -5.729359e-01 2.670023e-01
9.000000e-02 -5.729359e-01 2.940957e-01
1.050000e-01 -5.729359e-01 3.252917e-01
1.200000e-01 -5.729359e-01 3.600921e-01
1.350000e-01 -5.729359e-01 3.976779e-01
1.500000e-01 -5.729359e-01 4.370346e-01
1.650000e-01 -5.729359e-01 4.770883e-01
1.800000e-01 -5.729359e-01 5.168315e-01
1.950000e-01 -5.729359e-01 5.554110e-01
2.100000e-01 -5.729359e-01 5.921718e-01
2.250000e-01 -5.729359e-01 6.266608e-01
2.400000e-01 -5.729359e-01 6.586047e-01
2.550000e-01 -5.729359e-01 6.878760e-01
2.700000e-01 -5.729359e-01 7.144552e-01
2.850000e-01 -5.729359e-01 7.383982e-01
3.000000e-01 -5.729359e-01 7.598093e-01
-3.000000e-01 -5.592716e-01 8.309225e-01
-2.850000e-01 -5.592716e-01 8.065217e-01
-2.700000e-01 -5.592716e-01 7.792855e-01
-2.550000e-01 -5.592716e-01 7.491136e-01
-2.400000e-01 -5.592716e-01 7.159645e-01
-2.250000e-01 -5.592716e-01 6.798851e-01
-2.100000e-01 -5.592716e-01 6.410475e-01
-1.950000e-01 -5.592716e-01 5.997889e-01
-1.800000e-01 -5.592716e-01 5.566469e-01
-1.650000e-01 -5.592716e-01 5.123795e-01
-1.500000e-01 -5.592716e-01 4.679549e-01
-1.350000e-01 -5.592716e-01 4.244969e-01
-1.200000e-01 -5.592716e-01 3.831831e-01
-1.050000e-01 -5.592716e-01 3.451056e-01
-9.000000e-02 -5.592716e-01 3.111251e-01
-7.500000e-02 -5.592716e-01 2.817440e-01
-6.000000e-02 -5.592716e-01 2.570187e-01
-4.500000e-02 -5.592716e-01 2.365903e-01
-3.000000e-02 -5.592716e-01 2.201626e-01
-1.500000e-02 -5.592716e-01 2.086433e-01
5.551115e-17 -5.592716e-01 2.043498e-01
1.500000e-02 -5.592716e-01 2.086433e-01
3.000000e-02 -5.592716e-01 2.201626e-01
4.500000e-02 -5.592716e-01 2.365903e-01
6.000000e-02 -5.592716e-01 2.570187e-01
7.500000e-02 -5.592716e-01 2.817440e-01
9.000000e-02 -5.592716e-01 3.111251e-01
1.050000e-01 -5.592716e-01 3.451056e-01
1.200000e-01 -5.592716e-01 3.831831e-01
1.350000e-01 -5.592716e-01 4.244969e-01
1.500000e-01 -5.592716e-01 4.679549e-01
1.650000e-01 -5.592716e-01 5.123795e-01
1.800000e-01 -5.592716e-01 5.566469e-01
1.950000e-01 -5.592716e-01 5.997889e-01
2.100000e-01 -5.592716e-01 6.410475e-01
2.250000e-01 -5.592716e-01 6.798851e-01
2.400000e-01 -5.592716e-01 7.159645e-01
2.550000e-01 -5.592716e-01 7.491136e-01
2.700000e-01 -5.592716e-01 7.792855e-01
2.850000e-01 -5.592716e-01 8.065217e-01
3.000000e-01 -5.592716e-01 8.309225e-01
-3.000000e-01 -5.456073e-01 9.122604e-01
-2.850000e-01 -5.456073e-01 8.843011e-01
-2.700000e-01 -5.456073e-01 8.531546e-01
-2.550000e-01 -5.456073e-01 8.187283e-01
-2.400000e-01 -5.456073e-01 7.810011e-01
-2.250000e-01 -5.456073e-01 7.400562e-01
-2.100000e-01 -5.456073e-01 6.961222e-01
-1.950000e-01 -5.456073e-01 6.496150e-01
-1.800000e-01 -5.456073e-01 6.011745e-01
-1.650000e-01 -5.456073e-01 5.516802e-01
-1.500000e-01 -5.456073e-01 5.022339e-01
-1.350000e-01 -5.456073e-01 4.540916e-01
-1.200000e-01 -5.456073e-01 4.085454e-01
-1.050000e-01 -5.456073e-01 3.667696e-01
-9.000000e-02 -5.456073e-01 3.296654e-01
-7.500000e-02 -5.456073e-01 2.977322e-01
-6.000000e-02 -5.456073e-01 2.709861e-01
-4.500000e-02 -5.456073e-01 2.490029e-01
-3.000000e-02 -5.456073e-01 2.314254e-01
-1.500000e-02 -5.456073e-01 2.191615e-01
5.551115e-17 -5.456073e-01 2.146033e-01
1.500000e-02 -5.456073e-01 2.191615e-01
3.000000e-02 -5.456073e-01 2.314254e-01
4.500000e-02 -5.456073e-01 2.490029e-01
6.000000e-02 -5.456073e-01 2.709861e-01
7.500000e-02 -5.456073e-01 2.977322e-01
9.000000e-02 -5.456073e-01 3.296654e-01
1.050000e-01 -5.456073e-01 3.667696e-01
1.200000e-01 -5.456073e-01 4.085454e-01
1.350000e-01 -5.456073e-01 4.540916e-01
1.500000e-01 -5.456073e-01 5.022339e-01
1.650000e-01 -5.456073e-01 5.516802e-01
1.800000e-01 -5.456073e-01 6.011745e-01
1.950000e-01 -5.456073e-01 6.496150e-01
2.100000e-01 -5.456073e-01 6.961222e-01
2.250000e-01 -5.456073e-01 7.400562e-01
2.400000e-01 -5.456073e-01 7.810011e-01
2.550000e-01 -5.456073e-01 8.187283e-01
2.700000e-01 -5.456073e-01 8.531546e-01
2.850000e-01 -5.456073e-01 8.843011e-01
3.000000e-01 -5.456073e-01 9.122604e-01
-3.000000e-01 -5.319431e-01 1.005824e+00
-2.850000e-01 -5.319431e-01 9.736004e-01
-2.700000e-01 -5.319431e-01 9.377793e-01
-2.550000e-01 -5.319431e-01 8.982817e-01
-2.400000e-01 -5.319431e-01 8.551150e-01
-2.250000e-01 -5.319431e-01 8.084104e-01
-2.100000e-01 -5.319431e-01 7.584681e-01
-1.950000e-01 -5.319431e-01 7.058020e-01
-1.800000e-01 -5.319431e-01 6.511750e-01
-1.650000e-01 -5.319431e-01 5.956119e-01
-1.500000e-01 -5.319431e-01 5.403694e-01
-1.350000e-01 -5.319431e-01 4.868538e-01
-1.200000e-01 -5.319431e-01 4.364835e-01
-1.050000e-01 -5.319431e-01 3.905193e-01
-9.000000e-02 -5.319431e-01 3.498991e-01
-7.500000e-02 -5.319431e-01 3.151104e-01
-6.000000e-02 -5.319431e-01 2.861160e-01
-4.500000e-02 -5.319431e-01 2.624128e-01
-3.000000e-02 -5.319431e-01 2.435711e-01
-1.500000e-02 -5.319431e-01 2.304929e-01
5.551115e-17 -5.319431e-01 2.256460e-01
1.500000e-02 -5.319431e-01 2.304929e-01
3.000000e-02 -5.319431e-01 2.435711e-01
4.500000e-02 -5.319431e-01 2.624128e-01
6.000000e-02 -5.319431e-01 2.861160e-01
7.500000e-02 -5.319431e-01 3.151104e-01
9.000000e-02 -5.319431e-01 3.498991e-01
1.050000e-01 -5.319431e-01 3.905193e-01
1.200000e-01 -5.319431e-01 4.364835e-01
1.350000e-01 -5.319431e-01 4.868538e-01
1.500000e-01 -5.319431e-01 5.403694e-01
1.650000e-01 -5.319431e-01 5.956119e-01
1.800000e-01 -5.319431e-01 6.511750e-01
1.950000e-01 -5.319431e-01 7.058020e-01
2.100000e-01 -5.319431e-01 7.584681e-01
2.250000e-01 -5.319431e-01 8.084104e-01
2.400000e-01 -5.319431e-01 8.551150e-01
2.550000e-01 -5.319431e-01 8.982817e-01
2.700000e-01 -5.319431e-01 9.377793e-01
2.850000e-01 -5.319431e-01 9.736004e-01
3.000000e-01 -5.319431e-01 1.005824e+00
-3.000000e-01 -5.182788e-01 1.114112e+00
-2.850000e-01 -5.182788e-01 1.076740e+00
-2.700000e-01 -5.182788e-01 1.035291e+00
-2.550000e-01 -5.182788e-01 9.897057e-01
-2.400000e-01 -5.182788e-01 9.400320e-01
-2.250000e-01 -5.182788e-01 8.864643e-01
-2.100000e-01 -5.182788e-01 8.293942e-01
-1.950000e-01 -5.182788e-01 7.694569e-01
-1.800000e-01 -5.182788e-01 7.075662e-01
-1.650000e-01 -5.182788e-01 6.449188e-01
-1.500000e-01 -5.182788e-01 5.829531e-01
-1.350000e-01 -5.182788e-01 5.232457e-01
-1.200000e-01 -5.182788e-01 4.673541e-01
-1.050000e-01 -5.182788e-01 4.166282e-01
-9.000000e-02 -5.182788e-01 3.720370e-01
-7.500000e-02 -5.182788e-01 3.340430e-01
-6.000000e-02 -5.182788e-01 3.025402e-01
-4.500000e-02 -5.182788e-01 2.769291e-01
-3.000000e-02 -5.182788e-01 2.566938e-01
-1.500000e-02 -5.182788e-01 2.427230e-01
5.551115e-17 -5.182788e-01 2.375606e-01
1.500000e-02 -5.182788e-01 2.427230e-01
3.000000e-02 -5.182788e-01 2.566938e-01
4.500000e-02 -5.182788e-01 2.769291e-01
6.000000e-02 -5.182788e-01 3.025402e-01
7.500000e-02 -5.182788e-01 3.340430e-01
9.000000e-02 -5.182788e-01 3.720370e-01
1.050000e-01 -5.182788e-01 4.166282e-01
1.200000e-01 -5.182788e-01 4.673541e-01
1.350000e-01 -5.182788e-01 5.232457e-01
1.500000e-01 -5.182788e-01 5.829531e-01
1.650000e-01 -5.182788e-01 6.449188e-01
1.800000e-01 -5.182788e-01 7.075662e-01
1.950000e-01 -5.182788e-01 7.694569e-01
2.100000e-01 -5.182788e-01 8.293942e-01
2.250000e-01 -5.182788e-01 8.864643e-01
2.400000e-01 -5.182788e-01 9.400320e-01
2.550000e-01 -5.182788e-01 9.897057e-01
2.700000e-01 -5.182788e-01 1.035291e+00
2.850000e-01 -5.182788e-01 1.076740e+00
3.000000e-01 -5.182788e-01 1.114112e+00
-3.000000e-01 -5.046145e-01 1.240270e+00
-2.850000e-01 -5.046145e-01 1.196634e+00
-2.700000e-01 -5.046145e-01 1.148356e+00
-2.550000e-01 -5.046145e-01 1.095409e+00
-2.400000e-01 -5.046145e-01 1.037895e+00
-2.250000e-01 -5.046145e-01 9.760922e-01
-2.100000e-01 -5.046145e-01 9.105092e-01
-1.950000e-01 -5.046145e-01 8.419332e-01
-1.800000e-01 -5.046145e-01 7.714617e-01
-1.650000e-01 -5.046145e-01 7.004983e-01
-1.500000e-01 -5.046145e-01 6.306928e-01
-1.350000e-01 -5.046145e-01 5.638161e-01
-1.200000e-01 -5.046145e-01 5.015769e-01
-1.050000e-01 -5.046145e-01 4.454158e-01
-9.000000e-02 -5.046145e-01 3.963231e-01
-7.500000e-02 -5.046145e-01 3.547195e-01
-6.000000e-02 -5.046145e-01 3.204091e-01
-4.500000e-02 -5.046145e-01 2.926761e-01
-3.000000e-02 -5.046145e-01 2.709005e-01
-1.500000e-02 -5.046145e-01 2.559487e-01
5.551115e-17 -5.046145e-01 2.504408e-01
1.500000e-02 -5.046145e-01 2.559487e-01
3.000000e-02 -5.046145e-01 2.709005e-01
4.500000e-02 -5.046145e-01 2.926761e-01
6.000000e-02 -5.046145e-01 3.204091e-01
7.500000e-02 -5.046145e-01 3.547195e-01
9.000000e-02 -5.046145e-01 3.963231e-01
1.050000e-01 -5.046145e-01 4.454158e-01
1.200000e-01 -5.046145e-01 5.015769e-01
1.350000e-01 -5.046145e-01 5.638161e-01
1.500000e-01 -5.046145e-01 6.306928e-01
1.650000e-01 -5.046145e-01 7.004983e-01
1.800000e-01 -5.046145e-01 7.714617e-01
1.950000e-01 -5.046145e-01 8.419332e-01
2.100000e-01 -5.046145e-01 9.105092e-01
2.250000e-01 -5.046145e-01 9.760922e-01
2.400000e-01 -5.046145e-01 1.037895e+00
2.550000e-01 -5.046145e-01 1.095409e+00
2.700000e-01 -5.046145e-01 1.148356e+00
2.850000e-01 -5.046145e-01 1.196634e+00
3.000000e-01 -5.046145e-01 1.240270e+00
-3.000000e-01 -4.909502e-01 1.388288e+00
-2.850000e-01 -4.909502e-01 1.336969e+00
-2.700000e-01 -4.909502e-01 1.280340e+00
-2.550000e-01 -4.909502e-01 1.218420e+00
-2.400000e-01 -4.909502e-01 1.151386e+00
-2.250000e-01 -4.909502e-01 1.079629e+00
-2.100000e-01 -4.909502e-01 1.003806e+00
-1.950000e-01 -4.909502e-01 9.248960e-01
-1.800000e-01 -4.909502e-01 8.442232e-01
-1.650000e-01 -4.909502e-01 7.634386e-01
-1.500000e-01 -4.909502e-01 6.844402e-01
-1.350000e-01 -4.909502e-01 6.092192e-01
-1.200000e-01 -4.909502e-01 5.396486e-01
-1.050000e-01 -4.909502e-01 4.772570e-01
-9.000000e-02 -4.909502e-01 4.230416e-01
-7.500000e-02 -4.909502e-01 3.773587e-01
-6.000000e-02 -4.909502e-01 3.398961e-01
-4.500000e-02 -4.909502e-01 3.097957e-01
-3.000000e-02 -4.909502e-01 2.863130e-01
-1.500000e-02 -4.909502e-01 2.702803e-01
5.551115e-17 -4.909502e-01 2.643931e-01
1.500000e-02 -4.909502e-01 2.702803e-01
3.000000e-02 -4.909502e-01 2.863130e-01
4.500000e-02 -4.909502e-01 3.097957e-01
6.000000e-02 -4.909502e-01 3.398961e-01
7.500000e-02 -4.909502e-01 3.773587e-01
9.000000e-02 -4.909502e-01 4.230416e-01
1.050000e-01 -4.909502e-01 4.772570e-01
1.200000e-01 -4.909502e-01 5.396486e-01
1.350000e-01 -4.909502e-01 6.092192e-01
1.500000e-01 -4.909502e-01 6.844402e-01
1.650000e-01 -4.909502e-01 7.634386e-01
1.800000e-01 -4.909502e-01 8.442232e-01
1.950000e-01 -4.909502e-01 9.248960e-01
2.100000e-01 -4.909502e-01 1.003806e+00
2.250000e-01 -4.909502e-01 1.079629e+00
2.400000e-01 -4.909502e-01 1.151386e+00
2.550000e-01 -4.909502e-01 1.218420e+00
2.700000e-01 -4.909502e-01 1.280340e+00
2.850000e-01 -4.909502e-01 1.336969e+00
3.000000e-01 -4.909502e-01 1.388288e+00
-3.000000e-01 -4.772859e-01 1.563277e+00
-2.850000e-01 -4.772859e-01 1.502453e+00
-2.700000e-01 -4.772859e-01 1.435524e+00
-2.550000e-01 -4.772859e-01 1.362575e+00
-2.400000e-01 -4.772859e-01 1.283890e+00
-2.250000e-01 -4.772859e-01 1.200004e+00
-2.100000e-01 -4.772859e-01 1.111771e+00
-1.950000e-01 -4.772859e-01 1.020411e+00
-1.800000e-01 -4.772859e-01 9.275264e-01
-1.650000e-01 -4.772859e-01 8.350685e-01
-1.500000e-01 -4.772859e-01 7.452264e-01
-1.350000e-01 -4.772859e-01 6.602404e-01
-1.200000e-01 -4.772859e-01 5.821594e-01
-1.050000e-01 -4.772859e-01 5.125934e-01
-9.000000e-02 -4.772859e-01 4.525247e-01
-7.500000e-02 -4.772859e-01 4.022145e-01
-6.000000e-02 -4.772859e-01 3.612005e-01
-4.500000e-02 -4.772859e-01 3.284510e-01
-3.000000e-02 -4.772859e-01 3.030707e-01
-1.500000e-02 -4.772859e-01 2.858439e-01
5.551115e-17 -4.772859e-01 2.795390e-01
1.500000e-02 -4.772859e-01 2.858439e-01
3.000000e-02 -4.772859e-01 3.030707e-01
4.500000e-02 -4.772859e-01 3.284510e-01
6.000000e-02 -4.772859e-01 3.612005e-01
7.500000e-02 -4.772859e-01 4.022145e-01
9.000000e-02 -4.772859e-01 4.525247e-01
1.050000e-01 -4.772859e-01 5.125934e-01
1.200000e-01 -4.772859e-01 5.821594e-01
1.350000e-01 -4.772859e-01 6.602404e-01
1.500000e-01 -4.772859e-01 7.452264e-01
1.650000e-01 -4.772859e-01 8.350685e-01
1.800000e-01 -4.772859e-01 9.275264e-01
1.950000e-01 -4.772859e-01 1.020411e+00
2.100000e-01 -4.772859e-01 1.111771e+00
2.250000e-01 -4.772859e-01 1.200004e+00
2.400000e-01 -4.772859e-01 1.283890e+00
2.550000e-01 -4.772859e-01 1.362575e+00
2.700000e-01 -4.772859e-01 1.435524e+00
2.850000e-01 -4.772859e-01 1.502453e+00
3.000000e-01 -4.772859e-01 1.563277e+00
-3.000000e-01 -4.636217e-01 1.771835e+00
-2.850000e-01 -4.636217e-01 1.699147e+00
-2.700000e-01 -4.636217e-01 1.619402e+00
-2.550000e-01 -4.636217e-01 1.532783e+00
-2.400000e-01 -4.636217e-01 1.439714e+00
-2.250000e-01 -4.636217e-01 1.340930e+00
-2.100000e-01 -4.636217e-01 1.237535e+00
-1.950000e-01 -4.636217e-01 1.131059e+00
-1.800000e-01 -4.636217e-01 1.023450e+00
-1.650000e-01 -4.636217e-01 9.170227e-01
-1.500000e-01 -4.636217e-01 8.143081e-01
-1.350000e-01 -4.636217e-01 7.178281e-01
-1.200000e-01 -4.636217e-01 6.298156e-01
-1.050000e-01 -4.636217e-01 5.519482e-01
-9.000000e-02 -4.636217e-01 4.851624e-01
-7.500000e-02 -4.636217e-01 4.295826e-01
-6.000000e-02 -4.636217e-01 3.845534e-01
-4.500000e-02 -4.636217e-01 3.488294e-01
-3.000000e-02 -4.636217e-01 3.213335e-01
-1.500000e-02 -4.636217e-01 3.027835e-01
5.551115e-17 -4.636217e-01 2.960176e-01
1.500000e-02 -4.636217e-01 3.027835e-01
3.000000e-02 -4.636217e-01 3.213335e-01
4.500000e-02 -4.636217e-01 3.488294e-01
6.000000e-02 -4.636217e-01 3.845534e-01
7.500000e-02 -4.636217e-01 4.295826e-01
9.000000e-02 -4.636217e-01 4.851624e-01
1.050000e-01 -4.636217e-01 5.519482e-01
1.200000e-01 -4.636217e-01 6.298156e-01
1.350000e-01 -4.636217e-01 7.178281e-01
1.500000e-01 -4.636217e-01 8.143081e-01
1.650000e-01 -4.636217e-01 9.170227e-01
1.800000e-01 -4.636217e-01 1.023450e+00
1.950000e-01 -4.636217e-01 1.131059e+00
2.100000e-01 -4.636217e-01 1.237535e+00
2.250000e-01 -4.636217e-01 1.340930e+00
2.400000e-01 -4.636217e-01 1.439714e+00
2.550000e-01 -4.636217e-01 1.532783e+00
2.700000e-01 -4.636217e-01 1.619402e+00
2.850000e-01 -4.636217e-01 1.699147e+00
3.000000e-01 -4.636217e-01 1.771835e+00
-3.000000e-01 -4.499574e-01 2.022546e+00
-2.850000e-01 -4.499574e-01 1.934918e+00
-2.700000e-01 -4.499574e-01 1.839085e+00
