# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | density n = G_DEG * INT d2k/(2pi)^2 f_c (Kramers degeneracy G_DEG=2)
# target_n=5.000e+12 cm^-2  n=4.756767e+12 cm^-2  dmu=2.033600 eV  inverted
# kx_invA  omega_eV  A_kw
4.500000e-02 -5.046145e-01 1.731324e-01
6.000000e-02 -5.046145e-01 2.254325e-01
7.500000e-02 -5.046145e-01 2.845377e-01
9.000000e-02 -5.046145e-01 3.416572e-01
1.050000e-01 -5.046145e-01 3.986354e-01
1.200000e-01 -5.046145e-01 4.588652e-01
1.350000e-01 -5.046145e-01 5.235082e-01
1.500000e-01 -5.046145e-01 5.921037e-01
1.650000e-01 -5.046145e-01 6.633834e-01
1.800000e-01 -5.046145e-01 7.357734e-01
1.950000e-01 -5.046145e-01 8.077006e-01
2.100000e-01 -5.046145e-01 8.777745e-01
2.250000e-01 -5.046145e-01 9.448715e-01
2.400000e-01 -5.046145e-01 1.008146e+00
2.550000e-01 -5.046145e-01 1.066990e+00
2.700000e-01 -5.046145e-01 1.120986e+00
2.850000e-01 -5.046145e-01 1.169870e+00
3.000000e-01 -5.046145e-01 1.213516e+00
-3.000000e-01 -4.909502e-01 1.356819e+00
-2.850000e-01 -4.909502e-01 1.305568e+00
-2.700000e-01 -4.909502e-01 1.248321e+00
-2.550000e-01 -4.909502e-01 1.185283e+00
-2.400000e-01 -4.909502e-01 1.116829e+00
-2.250000e-01 -4.909502e-01 1.043516e+00
-2.100000e-01 -4.909502e-01 9.661226e-01
-1.950000e-01 -4.909502e-01 8.856973e-01
-1.800000e-01 -4.909502e-01 8.035964e-01
-1.650000e-01 -4.909502e-01 7.214585e-01
-1.500000e-01 -4.909502e-01 6.410972e-01
-1.350000e-01 -4.909502e-01 5.642901e-01
-1.200000e-01 -4.909502e-01 4.924396e-01
-1.050000e-01 -4.909502e-01 4.260411e-01
-9.000000e-02 -4.909502e-01 3.638373e-01
-7.500000e-02 -4.909502e-01 3.021969e-01
-6.000000e-02 -4.909502e-01 2.390876e-01
-4.500000e-02 -4.909502e-01 1.835953e-01
-3.000000e-02 -4.909502e-01 1.467532e-01
-1.500000e-02 -4.909502e-01 1.278242e-01
5.551115e-17 -4.909502e-01 1.221512e-01
1.500000e-02 -4.909502e-01 1.278242e-01
3.000000e-02 -4.909502e-01 1.467532e-01
4.500000e-02 -4.909502e-01 1.835953e-01
6.000000e-02 -4.909502e-01 2.390876e-01
7.500000e-02 -4.909502e-01 3.021969e-01
9.000000e-02 -4.909502e-01 3.638373e-01
1.050000e-01 -4.909502e-01 4.260411e-01
1.200000e-01 -4.909502e-01 4.924396e-01
1.350000e-01 -4.909502e-01 5.642901e-01
1.500000e-01 -4.909502e-01 6.410972e-01
1.650000e-01 -4.909502e-01 7.214585e-01
1.800000e-01 -4.909502e-01 8.035964e-01
1.950000e-01 -4.909502e-01 8.856973e-01
2.100000e-01 -4.909502e-01 9.661226e-01
2.250000e-01 -4.909502e-01 1.043516e+00
2.400000e-01 -4.909502e-01 1.116829e+00
2.550000e-01 -4.909502e-01 1.185283e+00
2.700000e-01 -4.909502e-01 1.248321e+00
2.850000e-01 -4.909502e-01 1.305568e+00
